Time,CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
241.25,2.155,1.344,0.6,0.902,0.75,0.294,0.036
241.5,2.154,1.343,0.599,0.902,0.75,0.294,0.036
241.75,2.154,1.343,0.599,0.903,0.749,0.295,0.036
242.0,2.122,1.317,0.589,0.902,0.75,0.295,0.036
242.25,2.141,1.332,0.595,0.902,0.749,0.295,0.036
242.5,2.148,1.338,0.598,0.903,0.75,0.296,0.036
242.75,2.12,1.315,0.589,0.903,0.75,0.296,0.036
243.0,2.109,1.306,0.585,0.904,0.75,0.296,0.035
243.25,2.104,1.303,0.584,0.903,0.749,0.297,0.036
243.5,2.102,1.301,0.583,0.904,0.749,0.297,0.036
243.75,2.102,1.3,0.583,0.904,0.749,0.298,0.036
244.0,2.101,1.3,0.583,0.905,0.75,0.298,0.035
244.25,2.101,1.3,0.583,0.904,0.75,0.298,0.036
244.5,2.101,1.3,0.583,0.904,0.749,0.298,0.036
244.75,2.101,1.3,0.583,0.905,0.749,0.298,0.036
245.0,2.101,1.3,0.583,0.904,0.75,0.299,0.036
245.25,2.101,1.3,0.583,0.905,0.75,0.3,0.036
245.5,2.07,1.275,0.573,0.905,0.751,0.3,0.036
245.75,2.058,1.265,0.569,0.905,0.75,0.3,0.036
246.0,2.115,1.311,0.587,0.905,0.749,0.3,0.036
246.25,2.076,1.28,0.575,0.904,0.749,0.3,0.036
246.5,2.091,1.292,0.579,0.905,0.75,0.3,0.036
246.75,2.097,1.297,0.581,0.904,0.75,0.301,0.035
247.0,2.068,1.274,0.572,0.904,0.749,0.301,0.036
247.25,2.088,1.29,0.579,0.904,0.75,0.3,0.036
247.5,2.096,1.296,0.581,0.904,0.749,0.301,0.036
247.75,2.099,1.298,0.582,0.903,0.75,0.301,0.035
248.0,2.1,1.299,0.582,0.903,0.749,0.301,0.036
248.25,2.101,1.3,0.583,0.904,0.75,0.302,0.035
248.5,2.101,1.3,0.583,0.905,0.749,0.301,0.036
248.75,2.07,1.275,0.573,0.905,0.75,0.302,0.035
249.0,2.058,1.265,0.569,0.905,0.75,0.301,0.035
249.25,2.084,1.286,0.577,0.904,0.75,0.301,0.036
249.5,2.094,1.294,0.581,0.905,0.751,0.302,0.035
249.75,2.067,1.273,0.572,0.904,0.75,0.302,0.036
250.0,2.056,1.264,0.569,0.904,0.751,0.302,0.036
250.25,2.052,1.261,0.567,0.905,0.75,0.302,0.036
250.5,2.082,1.284,0.577,0.904,0.75,0.302,0.036
250.75,2.093,1.294,0.58,0.905,0.75,0.302,0.036
251.0,2.067,1.272,0.572,0.905,0.75,0.302,0.036
251.25,2.056,1.264,0.569,0.906,0.751,0.303,0.036
251.5,2.052,1.261,0.567,0.905,0.751,0.302,0.036
251.75,2.05,1.259,0.567,0.905,0.751,0.302,0.035
252.0,2.05,1.259,0.567,0.906,0.75,0.303,0.036
252.25,2.049,1.258,0.566,0.905,0.75,0.302,0.036
252.5,2.049,1.258,0.566,0.905,0.75,0.303,0.036
252.75,2.049,1.258,0.566,0.905,0.751,0.303,0.036
253.0,2.049,1.258,0.566,0.905,0.751,0.303,0.036
253.25,2.049,1.258,0.566,0.905,0.751,0.302,0.036
253.5,2.049,1.258,0.566,0.904,0.751,0.303,0.036
253.75,2.049,1.258,0.566,0.905,0.75,0.303,0.036
254.0,2.049,1.258,0.566,0.905,0.751,0.303,0.036
254.25,2.049,1.258,0.566,0.905,0.752,0.303,0.036
254.5,2.049,1.258,0.566,0.906,0.751,0.303,0.036
254.75,2.049,1.258,0.566,0.906,0.752,0.303,0.036
255.0,2.018,1.234,0.557,0.905,0.751,0.303,0.036
255.25,2.037,1.248,0.563,0.906,0.751,0.303,0.036
255.5,2.044,1.254,0.565,0.905,0.751,0.304,0.036
255.75,2.047,1.257,0.566,0.905,0.751,0.303,0.036
256.0,2.048,1.258,0.566,0.906,0.751,0.303,0.036
256.25,2.049,1.258,0.566,0.906,0.752,0.304,0.036
256.5,2.018,1.233,0.557,0.907,0.751,0.303,0.036
256.75,2.037,1.248,0.563,0.906,0.752,0.303,0.035
257.0,2.044,1.254,0.565,0.906,0.751,0.304,0.036
257.25,2.078,1.282,0.576,0.906,0.751,0.304,0.036
257.5,2.061,1.268,0.57,0.905,0.752,0.303,0.036
257.75,2.054,1.262,0.568,0.905,0.752,0.304,0.035
258.0,2.051,1.26,0.567,0.904,0.751,0.304,0.036
258.25,2.05,1.259,0.567,0.905,0.752,0.303,0.036
258.5,2.05,1.259,0.567,0.904,0.751,0.304,0.036
258.75,2.049,1.258,0.566,0.905,0.751,0.304,0.036
259.0,2.049,1.258,0.566,0.904,0.75,0.303,0.036
259.25,2.049,1.258,0.566,0.904,0.751,0.303,0.036
259.5,2.018,1.234,0.557,0.905,0.751,0.303,0.035
259.75,2.037,1.248,0.563,0.905,0.751,0.304,0.036
260.0,2.075,1.279,0.575,0.904,0.751,0.303,0.036
260.25,2.029,1.242,0.56,0.904,0.751,0.303,0.036
260.5,2.041,1.252,0.564,0.905,0.75,0.303,0.036
260.75,2.046,1.256,0.565,0.905,0.75,0.304,0.036
261.0,2.079,1.282,0.576,0.905,0.751,0.303,0.036
261.25,2.061,1.268,0.57,0.905,0.752,0.304,0.036
261.5,2.054,1.262,0.568,0.904,0.751,0.303,0.036
261.75,2.02,1.235,0.557,0.904,0.751,0.303,0.035
262.0,2.038,1.249,0.563,0.905,0.751,0.303,0.035
262.25,2.045,1.255,0.565,0.904,0.752,0.303,0.036
262.5,2.047,1.257,0.566,0.905,0.751,0.303,0.036
262.75,2.049,1.258,0.566,0.905,0.75,0.303,0.036
263.0,2.049,1.258,0.566,0.904,0.75,0.303,0.036
263.25,2.049,1.258,0.566,0.905,0.75,0.303,0.036
263.5,2.049,1.258,0.566,0.905,0.75,0.303,0.036
263.75,2.049,1.258,0.566,0.903,0.751,0.304,0.035
264.0,2.049,1.258,0.566,0.904,0.751,0.303,0.036
264.25,2.049,1.258,0.566,0.904,0.75,0.303,0.036
264.5,2.049,1.258,0.566,0.903,0.75,0.303,0.036
264.75,2.049,1.258,0.566,0.904,0.751,0.303,0.036
265.0,2.049,1.258,0.566,0.905,0.75,0.303,0.036
265.25,2.049,1.258,0.566,0.904,0.751,0.302,0.036
265.5,2.049,1.258,0.566,0.904,0.751,0.303,0.036
265.75,2.049,1.258,0.566,0.904,0.751,0.303,0.036
266.0,2.049,1.258,0.566,0.905,0.75,0.303,0.036
266.25,2.049,1.258,0.566,0.905,0.751,0.302,0.036
266.5,2.049,1.258,0.566,0.905,0.751,0.302,0.036
266.75,2.049,1.258,0.566,0.903,0.75,0.303,0.035
267.0,2.049,1.258,0.566,0.903,0.75,0.302,0.036
267.25,2.018,1.234,0.557,0.902,0.75,0.302,0.036
267.5,2.006,1.224,0.553,0.903,0.75,0.302,0.036
267.75,2.032,1.244,0.561,0.904,0.75,0.302,0.036
268.0,2.011,1.228,0.555,0.904,0.751,0.302,0.036
268.25,2.003,1.221,0.552,0.905,0.751,0.302,0.036
268.5,2,1.219,0.551,0.904,0.751,0.302,0.036
268.75,2.03,1.243,0.56,0.903,0.751,0.302,0.035
269.0,2.01,1.227,0.554,0.903,0.751,0.302,0.036
269.25,2.003,1.221,0.552,0.902,0.75,0.302,0.036
269.5,2.062,1.269,0.57,0.903,0.751,0.302,0.036
269.75,2.023,1.238,0.558,0.902,0.75,0.302,0.036
270.0,2.008,1.225,0.554,0.902,0.751,0.302,0.036
270.25,2.002,1.22,0.552,0.902,0.75,0.302,0.035
270.5,1.999,1.218,0.551,0.903,0.75,0.302,0.036
270.75,1.998,1.218,0.551,0.903,0.751,0.303,0.036
271.0,2.029,1.242,0.56,0.902,0.75,0.302,0.037
271.25,2.01,1.227,0.554,0.903,0.75,0.302,0.036
271.5,2.003,1.221,0.552,0.903,0.751,0.302,0.036
271.75,2,1.219,0.551,0.903,0.75,0.302,0.035
272.0,1.999,1.218,0.551,0.903,0.751,0.302,0.036
272.25,1.998,1.217,0.55,0.903,0.751,0.302,0.036
272.5,1.998,1.217,0.55,0.904,0.751,0.301,0.036
272.75,1.998,1.217,0.55,0.903,0.752,0.302,0.036
273.0,1.998,1.217,0.55,0.902,0.751,0.302,0.036
273.25,1.998,1.217,0.55,0.902,0.75,0.302,0.036
273.5,1.998,1.217,0.55,0.903,0.752,0.301,0.036
273.75,1.998,1.217,0.55,0.903,0.752,0.301,0.036
274.0,1.998,1.217,0.55,0.902,0.751,0.301,0.035
274.25,1.998,1.217,0.55,0.902,0.75,0.301,0.036
274.5,2.029,1.242,0.56,0.902,0.752,0.301,0.035
274.75,2.01,1.227,0.554,0.903,0.751,0.301,0.036
275.0,2.003,1.221,0.552,0.903,0.752,0.301,0.036
275.25,2,1.219,0.551,0.902,0.751,0.301,0.036
275.5,1.999,1.218,0.551,0.903,0.751,0.301,0.035
275.75,2.029,1.242,0.56,0.903,0.752,0.301,0.035
276.0,2.01,1.227,0.554,0.903,0.752,0.301,0.035
276.25,2.003,1.221,0.552,0.902,0.751,0.301,0.036
276.5,2,1.219,0.551,0.902,0.751,0.301,0.036
276.75,2.029,1.242,0.56,0.901,0.75,0.301,0.035
277.0,2.01,1.227,0.554,0.902,0.751,0.301,0.035
277.25,2.034,1.246,0.562,0.903,0.751,0.301,0.035
277.5,2.043,1.253,0.564,0.903,0.751,0.302,0.036
277.75,2.016,1.232,0.556,0.902,0.75,0.301,0.035
278.0,2.005,1.223,0.553,0.903,0.752,0.301,0.036
278.25,2.032,1.244,0.561,0.903,0.751,0.301,0.036
278.5,2.011,1.228,0.555,0.903,0.752,0.301,0.036
278.75,2.034,1.246,0.562,0.902,0.751,0.301,0.035
279.0,2.012,1.229,0.555,0.903,0.751,0.301,0.035
279.25,2.034,1.246,0.562,0.903,0.751,0.3,0.035
279.5,2.043,1.254,0.565,0.902,0.75,0.3,0.036
279.75,2.047,1.256,0.566,0.903,0.751,0.301,0.036
280.0,2.017,1.233,0.556,0.903,0.75,0.301,0.035
280.25,2.006,1.223,0.553,0.902,0.751,0.301,0.036
280.5,2.032,1.244,0.561,0.903,0.751,0.3,0.036
280.75,2.042,1.253,0.564,0.903,0.751,0.3,0.036
281.0,2.016,1.231,0.556,0.902,0.751,0.3,0.036
281.25,2.036,1.248,0.562,0.903,0.751,0.3,0.036
281.5,2.013,1.229,0.555,0.902,0.752,0.3,0.036
281.75,2.004,1.222,0.552,0.902,0.751,0.301,0.036
282.0,2.031,1.244,0.561,0.902,0.752,0.3,0.036
282.25,2.042,1.252,0.564,0.902,0.751,0.3,0.036
282.5,2.046,1.256,0.566,0.903,0.752,0.3,0.035
282.75,2.017,1.233,0.556,0.902,0.751,0.3,0.036
283.0,2.036,1.248,0.562,0.903,0.751,0.3,0.036
283.25,2.044,1.254,0.565,0.902,0.751,0.3,0.035
283.5,2.016,1.232,0.556,0.903,0.752,0.3,0.035
283.75,2.005,1.223,0.553,0.902,0.752,0.3,0.036
284.0,2.001,1.219,0.551,0.903,0.751,0.3,0.036
284.25,1.999,1.218,0.551,0.902,0.752,0.3,0.036
284.5,1.998,1.217,0.55,0.902,0.753,0.3,0.036
284.75,1.998,1.217,0.55,0.902,0.752,0.3,0.035
285.0,1.998,1.217,0.55,0.902,0.752,0.3,0.036
285.25,2.029,1.242,0.56,0.902,0.751,0.3,0.035
285.5,2.01,1.227,0.554,0.902,0.751,0.3,0.036
285.75,2.003,1.221,0.552,0.901,0.75,0.299,0.035
286.0,2,1.219,0.551,0.902,0.751,0.299,0.036
286.25,1.999,1.218,0.551,0.902,0.75,0.299,0.035
286.5,1.998,1.217,0.55,0.901,0.751,0.3,0.035
286.75,1.998,1.217,0.55,0.902,0.752,0.3,0.035
287.0,1.998,1.217,0.55,0.901,0.751,0.299,0.036
287.25,1.998,1.217,0.55,0.901,0.752,0.3,0.036
287.5,1.967,1.193,0.541,0.902,0.752,0.299,0.036
287.75,2.016,1.232,0.556,0.901,0.752,0.299,0.036
288.0,2.005,1.223,0.553,0.902,0.751,0.3,0.036
288.25,2.001,1.219,0.551,0.901,0.751,0.299,0.036
288.5,2.03,1.243,0.56,0.901,0.751,0.299,0.036
288.75,2.011,1.227,0.554,0.902,0.751,0.3,0.036
289.0,2.003,1.221,0.552,0.902,0.751,0.299,0.036
289.25,2,1.219,0.551,0.902,0.751,0.298,0.036
289.5,2.029,1.242,0.56,0.901,0.751,0.298,0.036
289.75,2.104,1.302,0.584,0.901,0.752,0.299,0.036
290.0,2.04,1.251,0.564,0.9,0.751,0.298,0.036
290.25,2.015,1.231,0.556,0.901,0.75,0.298,0.036
290.5,2.005,1.223,0.552,0.901,0.75,0.298,0.036
290.75,2,1.219,0.551,0.901,0.751,0.299,0.036
291.0,2.03,1.243,0.56,0.901,0.751,0.298,0.036
291.25,2.041,1.252,0.564,0.901,0.751,0.298,0.036
291.5,2.046,1.256,0.565,0.901,0.75,0.298,0.036
291.75,2.048,1.257,0.566,0.901,0.751,0.298,0.036
292.0,2.049,1.258,0.566,0.901,0.751,0.298,0.036
292.25,2.018,1.233,0.557,0.902,0.751,0.299,0.036
292.5,2.037,1.248,0.563,0.902,0.752,0.298,0.036
292.75,2.044,1.254,0.565,0.901,0.752,0.298,0.035
293.0,2.047,1.257,0.566,0.902,0.752,0.298,0.036
293.25,2.018,1.233,0.557,0.902,0.752,0.298,0.036
293.5,2.006,1.223,0.553,0.901,0.753,0.298,0.036
293.75,2.032,1.244,0.561,0.902,0.752,0.298,0.036
294.0,2.042,1.253,0.564,0.901,0.753,0.298,0.036
294.25,2.016,1.231,0.556,0.901,0.751,0.298,0.035
294.5,2.036,1.248,0.562,0.901,0.752,0.297,0.036
294.75,2.044,1.254,0.565,0.901,0.752,0.298,0.036
295.0,2.016,1.232,0.556,0.901,0.751,0.297,0.036
295.25,2.005,1.223,0.553,0.901,0.751,0.297,0.036
295.5,2.001,1.219,0.551,0.902,0.752,0.297,0.036
295.75,1.999,1.218,0.551,0.901,0.752,0.297,0.036
296.0,1.998,1.217,0.55,0.9,0.751,0.298,0.036
296.25,1.998,1.217,0.55,0.901,0.752,0.298,0.036
296.5,1.967,1.193,0.541,0.902,0.752,0.298,0.036
296.75,1.985,1.207,0.546,0.902,0.751,0.298,0.036
297.0,2.086,1.288,0.578,0.901,0.752,0.297,0.036
297.25,2.033,1.246,0.561,0.902,0.752,0.297,0.036
297.5,2.012,1.229,0.555,0.902,0.753,0.297,0.036
297.75,2.003,1.222,0.552,0.902,0.753,0.297,0.036
298.0,2,1.219,0.551,0.901,0.753,0.298,0.036
298.25,1.999,1.218,0.551,0.901,0.752,0.298,0.036
298.5,1.998,1.217,0.55,0.902,0.752,0.297,0.036
298.75,1.998,1.217,0.55,0.902,0.753,0.297,0.036
299.0,1.998,1.217,0.55,0.901,0.753,0.297,0.036
299.25,1.998,1.217,0.55,0.901,0.752,0.297,0.036
299.5,1.998,1.217,0.55,0.902,0.753,0.297,0.036
299.75,1.998,1.217,0.55,0.902,0.752,0.297,0.035
300.0,1.998,1.217,0.55,0.901,0.752,0.297,0.036
300.25,1.998,1.217,0.55,0.902,0.753,0.297,0.036
300.5,1.998,1.217,0.55,0.901,0.752,0.296,0.035
300.75,1.998,1.217,0.55,0.901,0.751,0.297,0.036
301.0,1.998,1.217,0.55,0.901,0.752,0.296,0.035
301.25,1.998,1.217,0.55,0.901,0.751,0.296,0.036
301.5,2.029,1.242,0.56,0.9,0.751,0.297,0.035
301.75,2.041,1.252,0.564,0.901,0.751,0.296,0.036
302.0,2.015,1.231,0.556,0.901,0.752,0.297,0.036
302.25,2.005,1.223,0.552,0.901,0.752,0.296,0.036
302.5,2.001,1.219,0.551,0.901,0.752,0.296,0.036
302.75,2.03,1.243,0.56,0.901,0.752,0.296,0.036
303.0,2.041,1.252,0.564,0.9,0.753,0.296,0.036
303.25,2.046,1.256,0.565,0.9,0.752,0.296,0.036
303.5,2.048,1.257,0.566,0.9,0.752,0.296,0.036
303.75,2.049,1.258,0.566,0.9,0.751,0.296,0.036
304.0,2.018,1.233,0.557,0.901,0.752,0.296,0.036
304.25,2.037,1.248,0.563,0.901,0.752,0.296,0.036
304.5,2.013,1.23,0.555,0.901,0.752,0.295,0.036
304.75,2.035,1.247,0.562,0.9,0.752,0.295,0.036
305.0,2.013,1.229,0.555,0.9,0.751,0.295,0.036
305.25,2.004,1.222,0.552,0.901,0.752,0.296,0.036
305.5,2,1.219,0.551,0.901,0.752,0.295,0.036
305.75,2.03,1.243,0.56,0.9,0.753,0.295,0.036
306.0,2.041,1.252,0.564,0.901,0.752,0.295,0.036
306.25,2.015,1.231,0.556,0.9,0.752,0.295,0.036
306.5,2.005,1.223,0.553,0.9,0.753,0.294,0.036
306.75,2.001,1.219,0.551,0.901,0.752,0.295,0.036
307.0,2.03,1.243,0.56,0.901,0.752,0.295,0.036
307.25,2.011,1.227,0.554,0.9,0.751,0.295,0.036
307.5,2.034,1.246,0.562,0.9,0.752,0.294,0.036
307.75,2.043,1.253,0.564,0.9,0.751,0.294,0.036
308.0,2.047,1.256,0.566,0.899,0.751,0.295,0.036
308.25,2.048,1.258,0.566,0.9,0.751,0.294,0.036
308.5,2.018,1.233,0.557,0.901,0.752,0.295,0.036
308.75,2.037,1.248,0.563,0.901,0.752,0.295,0.036
309.0,2.044,1.254,0.565,0.9,0.751,0.294,0.036
309.25,2.047,1.257,0.566,0.899,0.751,0.294,0.035
309.5,2.048,1.258,0.566,0.899,0.751,0.294,0.036
309.75,2.018,1.233,0.557,0.9,0.751,0.295,0.036
310.0,2.037,1.248,0.563,0.9,0.752,0.294,0.036
310.25,2.044,1.254,0.565,0.901,0.751,0.294,0.036
310.5,2.047,1.257,0.566,0.899,0.75,0.295,0.036
310.75,2.048,1.258,0.566,0.9,0.75,0.294,0.036
311.0,2.049,1.258,0.566,0.9,0.751,0.295,0.036
311.25,2.049,1.258,0.566,0.9,0.752,0.294,0.036
311.5,2.049,1.258,0.566,0.9,0.752,0.294,0.036
311.75,2.049,1.258,0.566,0.899,0.752,0.294,0.036
312.0,2.049,1.258,0.566,0.9,0.753,0.294,0.035
312.25,2.049,1.258,0.566,0.9,0.753,0.294,0.036
312.5,2.049,1.258,0.566,0.899,0.752,0.293,0.036
312.75,2.049,1.258,0.566,0.9,0.752,0.294,0.036
313.0,2.049,1.258,0.566,0.9,0.751,0.294,0.036
313.25,2.049,1.258,0.566,0.9,0.752,0.294,0.035
313.5,2.018,1.234,0.557,0.9,0.752,0.294,0.036
313.75,2.006,1.224,0.553,0.901,0.751,0.293,0.036
314.0,2.032,1.244,0.561,0.9,0.752,0.294,0.036
314.25,2.011,1.228,0.555,0.9,0.751,0.294,0.036
314.5,2.034,1.246,0.562,0.9,0.75,0.294,0.037
314.75,2.043,1.253,0.565,0.899,0.751,0.294,0.036
315.0,2.016,1.232,0.556,0.899,0.751,0.293,0.035
315.25,2.036,1.248,0.562,0.899,0.751,0.294,0.036
315.5,2.044,1.254,0.565,0.9,0.752,0.293,0.036
315.75,2.047,1.257,0.566,0.9,0.751,0.293,0.036
316.0,2.018,1.233,0.556,0.9,0.75,0.293,0.035
316.25,2.006,1.223,0.553,0.9,0.751,0.293,0.036
316.5,2.032,1.244,0.561,0.899,0.751,0.293,0.036
316.75,2.042,1.253,0.564,0.9,0.751,0.294,0.036
317.0,2.046,1.256,0.566,0.899,0.75,0.293,0.036
317.25,2.017,1.233,0.556,0.899,0.751,0.293,0.036
317.5,2.006,1.223,0.553,0.899,0.75,0.293,0.036
317.75,2.032,1.244,0.561,0.899,0.751,0.293,0.036
318.0,2.042,1.253,0.564,0.9,0.751,0.293,0.036
318.25,2.016,1.231,0.556,0.9,0.751,0.293,0.035
318.5,2.005,1.223,0.553,0.9,0.752,0.293,0.036
318.75,2.032,1.244,0.561,0.901,0.751,0.293,0.036
319.0,1.981,1.204,0.545,0.9,0.751,0.293,0.036
319.25,1.991,1.212,0.548,0.9,0.752,0.293,0.036
319.5,1.995,1.215,0.549,0.9,0.752,0.293,0.036
319.75,1.997,1.216,0.55,0.899,0.752,0.292,0.036
320.0,1.997,1.217,0.55,0.899,0.751,0.292,0.036
320.25,1.998,1.217,0.55,0.898,0.751,0.293,0.036
320.5,1.998,1.217,0.55,0.899,0.751,0.293,0.036
320.75,1.998,1.217,0.55,0.9,0.751,0.293,0.036
321.0,1.998,1.217,0.55,0.899,0.752,0.292,0.036
321.25,1.998,1.217,0.55,0.9,0.752,0.292,0.036
321.5,1.998,1.217,0.55,0.899,0.752,0.292,0.036
321.75,2.029,1.242,0.56,0.9,0.752,0.293,0.036
322.0,2.01,1.227,0.554,0.9,0.752,0.292,0.036
322.25,2.003,1.221,0.552,0.899,0.752,0.293,0.036
322.5,2.031,1.243,0.561,0.899,0.752,0.292,0.036
322.75,2.011,1.228,0.554,0.899,0.752,0.292,0.036
323.0,2.034,1.246,0.562,0.898,0.752,0.292,0.036
323.25,2.043,1.253,0.565,0.899,0.752,0.292,0.036
323.5,2.047,1.256,0.566,0.899,0.752,0.292,0.036
323.75,2.048,1.258,0.566,0.899,0.752,0.292,0.036
324.0,2.018,1.233,0.557,0.898,0.751,0.292,0.035
324.25,2.037,1.248,0.563,0.898,0.752,0.292,0.036
324.5,2.013,1.23,0.555,0.898,0.752,0.292,0.036
324.75,2.035,1.247,0.562,0.899,0.752,0.292,0.036
325.0,2.013,1.229,0.555,0.9,0.753,0.292,0.036
325.25,2.035,1.247,0.562,0.9,0.753,0.292,0.036
325.5,2.043,1.254,0.565,0.9,0.752,0.292,0.035
325.75,2.047,1.256,0.566,0.899,0.752,0.292,0.036
326.0,2.017,1.233,0.556,0.898,0.752,0.291,0.036
326.25,2.037,1.248,0.562,0.898,0.752,0.292,0.036
326.5,2.013,1.23,0.555,0.898,0.751,0.292,0.036
326.75,2.004,1.222,0.552,0.898,0.751,0.292,0.036
327.0,2,1.219,0.551,0.898,0.75,0.292,0.036
327.25,1.999,1.218,0.551,0.899,0.751,0.292,0.036
327.5,1.998,1.217,0.55,0.898,0.751,0.291,0.037
327.75,2.029,1.242,0.56,0.898,0.751,0.292,0.036
328.0,2.041,1.252,0.564,0.899,0.751,0.291,0.036
328.25,2.046,1.256,0.565,0.899,0.752,0.291,0.037
328.5,2.048,1.257,0.566,0.898,0.751,0.291,0.036
328.75,2.049,1.258,0.566,0.898,0.751,0.29,0.036
329.0,2.049,1.258,0.566,0.898,0.751,0.29,0.036
329.25,2.049,1.258,0.566,0.898,0.751,0.291,0.036
329.5,2.018,1.234,0.557,0.899,0.752,0.291,0.036
329.75,2.037,1.248,0.563,0.898,0.751,0.291,0.036
330.0,2.044,1.254,0.565,0.897,0.751,0.291,0.036
330.25,2.047,1.257,0.566,0.898,0.751,0.29,0.036
330.5,2.048,1.258,0.566,0.899,0.751,0.29,0.036
330.75,2.049,1.258,0.566,0.898,0.751,0.29,0.036
331.0,2.049,1.258,0.566,0.898,0.752,0.29,0.036
331.25,2.018,1.234,0.557,0.898,0.751,0.29,0.036
331.5,2.037,1.248,0.563,0.898,0.751,0.29,0.036
331.75,2.044,1.254,0.565,0.898,0.752,0.29,0.036
332.0,2.016,1.232,0.556,0.898,0.752,0.29,0.036
332.25,2.036,1.248,0.562,0.898,0.753,0.291,0.036
332.5,2.013,1.229,0.555,0.899,0.752,0.29,0.036
332.75,2.035,1.247,0.562,0.898,0.752,0.29,0.036
333.0,2.013,1.229,0.555,0.898,0.753,0.291,0.036
333.25,2.004,1.222,0.552,0.899,0.752,0.29,0.036
333.5,2,1.219,0.551,0.898,0.751,0.29,0.036
333.75,1.968,1.193,0.541,0.897,0.75,0.29,0.035
334.0,2.017,1.232,0.556,0.898,0.751,0.29,0.036
334.25,2.005,1.223,0.553,0.898,0.751,0.29,0.036
334.5,2.001,1.22,0.551,0.898,0.751,0.29,0.035
334.75,1.968,1.194,0.541,0.898,0.75,0.29,0.036
335.0,1.986,1.208,0.547,0.898,0.751,0.289,0.036
335.25,2.024,1.238,0.559,0.898,0.752,0.289,0.036
335.5,2.008,1.225,0.554,0.899,0.753,0.289,0.036
335.75,2.002,1.22,0.552,0.898,0.752,0.289,0.036
336.0,1.999,1.218,0.551,0.898,0.752,0.29,0.037
336.25,2.029,1.242,0.56,0.898,0.753,0.29,0.036
336.5,2.01,1.227,0.554,0.897,0.752,0.29,0.036
336.75,2.003,1.221,0.552,0.898,0.752,0.29,0.036
337.0,2,1.219,0.551,0.899,0.752,0.289,0.036
337.25,1.999,1.218,0.551,0.898,0.752,0.289,0.036
337.5,1.998,1.217,0.55,0.899,0.753,0.289,0.036
337.75,1.998,1.217,0.55,0.898,0.752,0.289,0.036
338.0,1.998,1.217,0.55,0.898,0.752,0.289,0.036
338.25,1.998,1.217,0.55,0.898,0.753,0.289,0.036
338.5,1.998,1.217,0.55,0.899,0.753,0.289,0.036
338.75,1.998,1.217,0.55,0.898,0.753,0.29,0.037
339.0,1.998,1.217,0.55,0.899,0.754,0.289,0.037
339.25,1.998,1.217,0.55,0.899,0.752,0.289,0.036
339.5,1.998,1.217,0.55,0.899,0.753,0.289,0.036
339.75,1.998,1.217,0.55,0.899,0.753,0.288,0.036
340.0,2.029,1.242,0.56,0.898,0.752,0.289,0.036
340.25,2.01,1.227,0.554,0.898,0.751,0.289,0.036
340.5,2.003,1.221,0.552,0.898,0.752,0.289,0.037
340.75,2,1.219,0.551,0.897,0.751,0.289,0.036
341.0,2.029,1.242,0.56,0.897,0.751,0.289,0.036
341.25,2.01,1.227,0.554,0.898,0.752,0.289,0.036
341.5,2.003,1.221,0.552,0.897,0.752,0.289,0.035
341.75,2,1.219,0.551,0.897,0.752,0.29,0.036
342.0,2.029,1.242,0.56,0.897,0.752,0.289,0.036
342.25,1.949,1.179,0.535,0.898,0.752,0.288,0.036
342.5,1.978,1.202,0.544,0.897,0.751,0.289,0.036
342.75,2.021,1.236,0.558,0.897,0.751,0.289,0.036
343.0,2.007,1.225,0.553,0.898,0.752,0.289,0.037
343.25,2.032,1.245,0.561,0.898,0.752,0.289,0.036
343.5,2.012,1.228,0.555,0.899,0.753,0.289,0.036
343.75,2.003,1.222,0.552,0.898,0.752,0.288,0.036
344.0,2,1.219,0.551,0.898,0.752,0.288,0.037
344.25,2.03,1.243,0.56,0.897,0.752,0.288,0.037
344.5,2.041,1.252,0.564,0.897,0.751,0.288,0.036
344.75,2.046,1.256,0.565,0.898,0.753,0.289,0.036
345.0,2.048,1.257,0.566,0.899,0.752,0.289,0.036
345.25,2.049,1.258,0.566,0.898,0.752,0.288,0.036
345.5,2.049,1.258,0.566,0.897,0.751,0.288,0.036
345.75,2.049,1.258,0.566,0.897,0.751,0.288,0.036
346.0,2.049,1.258,0.566,0.898,0.751,0.288,0.036
346.25,2.049,1.258,0.566,0.898,0.752,0.288,0.036
346.5,2.018,1.234,0.557,0.898,0.752,0.288,0.036
346.75,2.037,1.248,0.563,0.898,0.752,0.288,0.036
347.0,2.044,1.254,0.565,0.897,0.752,0.288,0.036
347.25,2.047,1.257,0.566,0.898,0.752,0.288,0.036
347.5,2.048,1.258,0.566,0.898,0.751,0.287,0.036
347.75,2.049,1.258,0.566,0.898,0.752,0.287,0.036
348.0,2.018,1.233,0.557,0.897,0.751,0.287,0.036
348.25,2.037,1.248,0.563,0.898,0.751,0.287,0.036
348.5,2.013,1.23,0.555,0.897,0.75,0.286,0.036
348.75,2.004,1.222,0.552,0.897,0.751,0.287,0.036
349.0,2,1.219,0.551,0.896,0.751,0.287,0.036
349.25,1.999,1.218,0.551,0.897,0.752,0.287,0.036
349.5,2.029,1.242,0.56,0.898,0.752,0.286,0.037
349.75,2.041,1.252,0.564,0.897,0.751,0.287,0.036
350.0,2.015,1.231,0.556,0.897,0.752,0.287,0.036
