Time,CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
28.6,2.56,1.683,0.729,0.903,0.669,0.415,0.088
28.700000000000003,2.541,1.667,0.723,0.903,0.668,0.415,0.088
28.8,2.565,1.687,0.73,0.902,0.669,0.416,0.088
28.900000000000002,2.574,1.696,0.734,0.903,0.669,0.416,0.088
29.0,2.547,1.672,0.725,0.903,0.669,0.416,0.088
29.1,2.535,1.662,0.721,0.903,0.669,0.415,0.088
29.200000000000003,2.531,1.658,0.72,0.902,0.669,0.416,0.089
29.3,2.561,1.684,0.729,0.903,0.669,0.416,0.088
29.400000000000002,2.541,1.667,0.723,0.902,0.668,0.416,0.087
29.5,2.533,1.66,0.72,0.903,0.668,0.415,0.088
29.6,2.562,1.685,0.73,0.902,0.669,0.416,0.089
29.700000000000003,2.542,1.667,0.723,0.903,0.668,0.416,0.089
29.8,2.533,1.661,0.72,0.903,0.669,0.416,0.089
29.900000000000002,2.562,1.685,0.73,0.903,0.669,0.417,0.089
30.0,2.542,1.668,0.723,0.903,0.669,0.417,0.089
30.1,2.533,1.661,0.72,0.904,0.669,0.417,0.089
30.200000000000003,2.562,1.685,0.73,0.903,0.669,0.417,0.089
30.3,2.542,1.668,0.723,0.903,0.669,0.417,0.088
30.400000000000002,2.533,1.661,0.72,0.904,0.669,0.417,0.089
30.5,2.53,1.658,0.719,0.903,0.669,0.417,0.089
30.6,2.529,1.657,0.719,0.904,0.669,0.417,0.088
30.700000000000003,2.528,1.656,0.719,0.904,0.669,0.417,0.088
30.8,2.56,1.683,0.729,0.903,0.669,0.418,0.089
30.900000000000002,2.541,1.667,0.723,0.903,0.669,0.417,0.088
31.0,2.533,1.66,0.72,0.903,0.668,0.417,0.088
31.1,2.53,1.658,0.719,0.903,0.669,0.417,0.088
31.200000000000003,2.529,1.657,0.719,0.904,0.669,0.417,0.088
31.3,2.528,1.656,0.719,0.903,0.669,0.417,0.088
31.400000000000002,2.56,1.683,0.729,0.903,0.669,0.417,0.089
31.5,2.572,1.694,0.733,0.903,0.669,0.417,0.088
31.6,2.578,1.698,0.735,0.904,0.669,0.417,0.088
31.700000000000003,2.548,1.673,0.725,0.903,0.669,0.417,0.087
31.8,2.568,1.69,0.731,0.902,0.668,0.417,0.088
31.900000000000002,2.576,1.697,0.734,0.902,0.669,0.418,0.088
32.0,2.579,1.699,0.735,0.903,0.669,0.418,0.088
32.1,2.58,1.701,0.735,0.903,0.669,0.418,0.089
32.2,2.581,1.701,0.736,0.903,0.669,0.418,0.088
32.300000000000004,2.581,1.701,0.736,0.903,0.669,0.418,0.088
32.4,2.613,1.729,0.746,0.903,0.669,0.418,0.089
32.5,2.562,1.685,0.73,0.903,0.669,0.418,0.088
32.6,2.573,1.695,0.733,0.903,0.669,0.418,0.089
32.7,2.578,1.699,0.735,0.903,0.668,0.418,0.089
32.800000000000004,2.58,1.7,0.735,0.903,0.668,0.418,0.089
32.9,2.58,1.701,0.735,0.903,0.669,0.418,0.089
33.0,2.581,1.701,0.736,0.904,0.669,0.418,0.088
33.1,2.549,1.674,0.725,0.904,0.669,0.419,0.089
33.2,2.568,1.69,0.732,0.904,0.669,0.419,0.089
33.300000000000004,2.576,1.697,0.734,0.903,0.669,0.419,0.089
33.4,2.579,1.7,0.735,0.903,0.669,0.419,0.089
33.5,2.58,1.701,0.735,0.904,0.669,0.42,0.089
33.6,2.581,1.701,0.736,0.904,0.669,0.42,0.089
33.7,2.581,1.701,0.736,0.905,0.669,0.42,0.089
33.800000000000004,2.581,1.701,0.736,0.904,0.669,0.42,0.089
33.9,2.581,1.701,0.736,0.904,0.669,0.419,0.089
34.0,2.581,1.701,0.736,0.904,0.669,0.42,0.089
34.1,2.581,1.701,0.736,0.904,0.669,0.42,0.089
34.2,2.581,1.701,0.736,0.905,0.669,0.42,0.089
34.300000000000004,2.549,1.674,0.725,0.904,0.669,0.42,0.089
34.4,2.568,1.69,0.732,0.904,0.669,0.42,0.089
34.5,2.576,1.697,0.734,0.905,0.669,0.42,0.089
34.6,2.579,1.7,0.735,0.904,0.669,0.42,0.089
34.7,2.58,1.701,0.735,0.904,0.669,0.42,0.088
34.800000000000004,2.581,1.701,0.736,0.905,0.669,0.42,0.089
34.9,2.581,1.701,0.736,0.905,0.669,0.42,0.089
35.0,2.581,1.701,0.736,0.905,0.669,0.42,0.089
35.1,2.581,1.701,0.736,0.904,0.669,0.42,0.089
35.2,2.581,1.701,0.736,0.904,0.669,0.42,0.089
35.300000000000004,2.486,1.621,0.705,0.904,0.669,0.42,0.089
35.4,2.543,1.669,0.723,0.905,0.669,0.42,0.089
35.5,2.566,1.688,0.731,0.904,0.669,0.42,0.089
35.6,2.575,1.696,0.734,0.904,0.669,0.42,0.089
35.7,2.578,1.699,0.735,0.905,0.669,0.421,0.089
35.800000000000004,2.58,1.7,0.735,0.905,0.669,0.42,0.089
35.9,2.549,1.674,0.725,0.905,0.669,0.421,0.09
36.0,2.568,1.69,0.732,0.905,0.669,0.421,0.089
36.1,2.576,1.697,0.734,0.906,0.669,0.422,0.089
36.2,2.579,1.699,0.735,0.905,0.669,0.421,0.089
36.300000000000004,2.58,1.701,0.735,0.904,0.669,0.421,0.089
36.4,2.581,1.701,0.736,0.905,0.67,0.422,0.089
36.5,2.581,1.701,0.736,0.904,0.669,0.421,0.089
36.6,2.581,1.701,0.736,0.904,0.669,0.421,0.089
36.7,2.581,1.701,0.736,0.905,0.669,0.421,0.089
36.800000000000004,2.581,1.701,0.736,0.904,0.669,0.421,0.088
36.9,2.581,1.701,0.736,0.905,0.669,0.421,0.089
37.0,2.549,1.674,0.725,0.904,0.669,0.421,0.089
37.1,2.568,1.69,0.732,0.904,0.669,0.422,0.089
37.2,2.544,1.67,0.724,0.904,0.67,0.422,0.089
37.300000000000004,2.566,1.689,0.731,0.904,0.669,0.422,0.089
37.4,2.575,1.696,0.734,0.904,0.669,0.421,0.089
37.5,2.579,1.699,0.735,0.904,0.669,0.422,0.089
37.6,2.58,1.7,0.735,0.904,0.669,0.422,0.09
37.7,2.58,1.701,0.736,0.904,0.669,0.422,0.089
37.800000000000004,2.581,1.701,0.736,0.904,0.669,0.422,0.089
37.9,2.581,1.701,0.736,0.904,0.669,0.422,0.09
38.0,2.613,1.729,0.746,0.905,0.669,0.422,0.089
38.1,2.594,1.712,0.74,0.905,0.669,0.422,0.089
38.2,2.586,1.706,0.737,0.905,0.669,0.422,0.089
38.300000000000004,2.583,1.703,0.736,0.904,0.669,0.422,0.089
38.400000000000006,2.55,1.675,0.726,0.905,0.669,0.422,0.09
38.5,2.569,1.691,0.732,0.904,0.669,0.422,0.089
38.6,2.576,1.697,0.734,0.905,0.669,0.422,0.089
38.7,2.579,1.7,0.735,0.905,0.669,0.423,0.089
38.800000000000004,2.58,1.701,0.735,0.905,0.669,0.422,0.089
38.900000000000006,2.581,1.701,0.736,0.904,0.669,0.423,0.089
39.0,2.581,1.701,0.736,0.905,0.669,0.423,0.089
39.1,2.581,1.701,0.736,0.905,0.669,0.423,0.089
39.2,2.581,1.701,0.736,0.906,0.669,0.423,0.089
39.300000000000004,2.581,1.701,0.736,0.905,0.67,0.423,0.09
39.400000000000006,2.613,1.729,0.746,0.905,0.669,0.422,0.09
39.5,2.594,1.712,0.74,0.905,0.669,0.423,0.09
39.6,2.586,1.706,0.737,0.905,0.669,0.423,0.089
39.7,2.583,1.703,0.736,0.905,0.67,0.423,0.089
39.800000000000004,2.582,1.702,0.736,0.905,0.669,0.423,0.09
39.900000000000006,2.581,1.702,0.736,0.905,0.669,0.423,0.089
40.0,2.581,1.701,0.736,0.905,0.67,0.423,0.089
40.1,2.581,1.701,0.736,0.905,0.67,0.423,0.089
40.2,2.581,1.701,0.736,0.905,0.669,0.423,0.09
40.300000000000004,2.581,1.701,0.736,0.905,0.669,0.423,0.089
40.400000000000006,2.581,1.701,0.736,0.905,0.67,0.423,0.089
40.5,2.581,1.701,0.736,0.905,0.67,0.424,0.089
40.6,2.581,1.701,0.736,0.906,0.67,0.424,0.089
40.7,2.581,1.701,0.736,0.905,0.669,0.424,0.089
40.800000000000004,2.581,1.701,0.736,0.905,0.67,0.424,0.09
40.900000000000006,2.581,1.701,0.736,0.905,0.67,0.424,0.089
41.0,2.581,1.701,0.736,0.905,0.669,0.424,0.09
41.1,2.581,1.701,0.736,0.905,0.669,0.423,0.089
41.2,2.581,1.701,0.736,0.904,0.669,0.423,0.09
41.300000000000004,2.581,1.701,0.736,0.905,0.669,0.424,0.089
41.400000000000006,2.581,1.701,0.736,0.905,0.67,0.424,0.089
