Time(s),CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
91.2,2.581,1.701,0.736,0.789,0.533,0.142,0.055
91.30000000000001,2.452,1.591,0.694,0.789,0.533,0.142,0.055
91.4,2.581,1.701,0.736,0.79,0.533,0.142,0.055
91.5,2.452,1.591,0.694,0.789,0.533,0.142,0.055
91.60000000000001,2.452,1.591,0.694,0.789,0.533,0.141,0.055
91.7,2.452,1.591,0.694,0.789,0.533,0.142,0.054
91.80000000000001,2.452,1.591,0.694,0.79,0.533,0.142,0.054
91.9,2.452,1.591,0.694,0.789,0.533,0.141,0.055
92.0,2.452,1.591,0.694,0.789,0.533,0.141,0.055
92.10000000000001,2.452,1.591,0.694,0.79,0.533,0.141,0.055
92.2,2.452,1.591,0.694,0.79,0.533,0.141,0.055
92.30000000000001,2.452,1.591,0.694,0.791,0.533,0.141,0.055
92.4,2.452,1.591,0.694,0.791,0.533,0.142,0.055
92.5,2.452,1.591,0.694,0.792,0.534,0.141,0.055
92.60000000000001,2.452,1.591,0.694,0.791,0.533,0.141,0.055
92.7,2.452,1.591,0.694,0.792,0.534,0.142,0.055
92.80000000000001,2.452,1.591,0.694,0.792,0.534,0.142,0.056
92.9,2.452,1.591,0.694,0.792,0.533,0.142,0.056
93.0,2.452,1.591,0.694,0.793,0.534,0.142,0.056
93.10000000000001,2.452,1.591,0.694,0.794,0.534,0.142,0.056
93.2,2.452,1.591,0.694,0.794,0.533,0.142,0.056
93.30000000000001,2.581,1.701,0.736,0.794,0.534,0.142,0.056
93.4,2.452,1.591,0.694,0.794,0.533,0.142,0.056
93.5,2.452,1.591,0.694,0.795,0.534,0.142,0.056
93.60000000000001,2.452,1.591,0.694,0.795,0.533,0.142,0.056
93.7,2.452,1.591,0.694,0.796,0.534,0.143,0.055
93.80000000000001,2.452,1.591,0.694,0.795,0.534,0.142,0.055
93.9,2.452,1.591,0.694,0.795,0.534,0.142,0.055
94.0,2.452,1.591,0.694,0.796,0.534,0.142,0.055
94.10000000000001,2.452,1.591,0.694,0.796,0.534,0.142,0.055
94.2,2.452,1.591,0.694,0.795,0.533,0.142,0.055
94.30000000000001,2.452,1.591,0.694,0.794,0.534,0.142,0.055
94.4,2.452,1.591,0.694,0.794,0.534,0.142,0.055
94.5,2.452,1.591,0.694,0.794,0.534,0.142,0.055
94.60000000000001,2.452,1.591,0.694,0.794,0.534,0.142,0.055
94.7,2.452,1.591,0.694,0.795,0.534,0.142,0.055
94.80000000000001,2.452,1.591,0.694,0.794,0.534,0.142,0.055
94.9,2.452,1.591,0.694,0.793,0.534,0.142,0.054
95.0,2.452,1.591,0.694,0.794,0.534,0.141,0.055
95.10000000000001,2.452,1.591,0.694,0.793,0.534,0.141,0.056
95.2,2.452,1.591,0.694,0.794,0.534,0.141,0.055
95.30000000000001,2.452,1.591,0.694,0.794,0.534,0.141,0.055
95.4,2.452,1.591,0.694,0.793,0.534,0.141,0.055
95.5,2.452,1.591,0.694,0.794,0.534,0.141,0.055
95.60000000000001,2.452,1.591,0.694,0.794,0.534,0.141,0.056
95.7,2.452,1.591,0.694,0.793,0.534,0.141,0.055
95.80000000000001,2.452,1.591,0.694,0.794,0.534,0.141,0.055
95.9,2.452,1.591,0.694,0.794,0.534,0.141,0.055
96.0,2.452,1.591,0.694,0.794,0.534,0.141,0.055
96.10000000000001,2.581,1.701,0.736,0.794,0.534,0.141,0.055
96.2,2.452,1.591,0.694,0.795,0.534,0.141,0.055
96.30000000000001,2.452,1.591,0.694,0.795,0.534,0.141,0.055
96.4,2.452,1.591,0.694,0.795,0.534,0.141,0.055
96.5,2.452,1.591,0.694,0.796,0.533,0.141,0.055
96.60000000000001,2.452,1.591,0.694,0.796,0.534,0.142,0.055
96.7,2.452,1.591,0.694,0.797,0.534,0.142,0.055
96.80000000000001,2.452,1.591,0.694,0.797,0.534,0.142,0.056
96.9,2.452,1.591,0.694,0.8,0.534,0.142,0.056
97.0,2.452,1.591,0.694,0.798,0.534,0.142,0.056
97.10000000000001,2.452,1.591,0.694,0.8,0.534,0.142,0.056
97.2,2.452,1.591,0.694,0.8,0.534,0.142,0.056
97.30000000000001,2.452,1.591,0.694,0.8,0.534,0.142,0.056
97.4,2.452,1.591,0.694,0.8,0.534,0.142,0.056
97.5,2.452,1.591,0.694,0.8,0.534,0.143,0.056
97.60000000000001,2.452,1.591,0.694,0.8,0.534,0.143,0.056
97.7,2.452,1.591,0.694,0.8,0.534,0.143,0.056
97.80000000000001,2.452,1.591,0.694,0.801,0.534,0.143,0.056
97.9,2.452,1.591,0.694,0.8,0.534,0.144,0.056
98.0,2.581,1.701,0.736,0.801,0.535,0.144,0.056
98.10000000000001,2.452,1.591,0.694,0.801,0.534,0.144,0.056
98.2,2.452,1.591,0.694,0.8,0.534,0.145,0.056
98.30000000000001,2.581,1.701,0.736,0.801,0.534,0.144,0.056
98.4,2.452,1.591,0.694,0.8,0.534,0.145,0.057
98.5,2.581,1.701,0.736,0.8,0.534,0.145,0.056
98.60000000000001,2.452,1.591,0.694,0.8,0.534,0.145,0.056
98.7,2.581,1.701,0.736,0.8,0.534,0.144,0.057
98.80000000000001,2.452,1.591,0.694,0.8,0.534,0.145,0.057
98.9,2.581,1.701,0.736,0.798,0.534,0.145,0.056
99.0,2.452,1.591,0.694,0.798,0.534,0.145,0.055
99.10000000000001,2.581,1.701,0.736,0.796,0.534,0.144,0.056
99.2,2.452,1.591,0.694,0.796,0.534,0.144,0.056
99.30000000000001,2.581,1.701,0.736,0.796,0.534,0.144,0.056
99.4,2.452,1.591,0.694,0.795,0.534,0.144,0.056
99.5,2.452,1.591,0.694,0.794,0.534,0.144,0.056
99.60000000000001,2.452,1.591,0.694,0.794,0.534,0.143,0.056
99.7,2.581,1.701,0.736,0.793,0.535,0.143,0.056
99.80000000000001,2.452,1.591,0.694,0.793,0.535,0.142,0.056
99.9,2.452,1.591,0.694,0.793,0.534,0.143,0.056
100.0,2.581,1.701,0.736,0.793,0.534,0.142,0.055
100.10000000000001,2.452,1.591,0.694,0.792,0.534,0.142,0.055
100.2,2.581,1.701,0.736,0.791,0.534,0.142,0.055
100.30000000000001,2.452,1.591,0.694,0.791,0.534,0.142,0.055
100.4,2.452,1.591,0.694,0.791,0.534,0.142,0.056
100.5,2.452,1.591,0.694,0.791,0.534,0.142,0.056
100.60000000000001,2.452,1.591,0.694,0.791,0.534,0.141,0.056
100.7,2.452,1.591,0.694,0.791,0.534,0.142,0.056
100.80000000000001,2.452,1.591,0.694,0.791,0.534,0.142,0.055
100.9,2.452,1.591,0.694,0.791,0.534,0.142,0.056
101.0,2.581,1.701,0.736,0.791,0.535,0.141,0.056
101.10000000000001,2.452,1.591,0.694,0.79,0.534,0.141,0.056
101.2,2.581,1.701,0.736,0.791,0.534,0.141,0.056
101.30000000000001,2.452,1.591,0.694,0.791,0.535,0.142,0.056
101.4,2.452,1.591,0.694,0.791,0.534,0.141,0.056
101.5,2.452,1.591,0.694,0.792,0.534,0.141,0.056
101.60000000000001,2.452,1.591,0.694,0.792,0.534,0.141,0.056
101.7,2.452,1.591,0.694,0.792,0.534,0.142,0.056
101.80000000000001,2.581,1.701,0.736,0.791,0.534,0.142,0.056
101.9,2.581,1.701,0.736,0.793,0.534,0.142,0.056
102.0,2.452,1.591,0.694,0.793,0.535,0.142,0.056
102.10000000000001,2.073,1.277,0.574,0.793,0.534,0.141,0.056
102.2,2.452,1.591,0.694,0.793,0.534,0.141,0.056
102.30000000000001,2.452,1.591,0.694,0.793,0.535,0.141,0.056
102.4,2.452,1.591,0.694,0.793,0.535,0.142,0.056
102.5,2.452,1.591,0.694,0.794,0.535,0.141,0.056
102.60000000000001,2.452,1.591,0.694,0.793,0.535,0.142,0.056
102.7,2.581,1.701,0.736,0.793,0.535,0.142,0.056
102.80000000000001,2.452,1.591,0.694,0.793,0.535,0.142,0.056
102.9,2.452,1.591,0.694,0.794,0.534,0.141,0.056
103.0,2.581,1.701,0.736,0.793,0.534,0.142,0.056
103.10000000000001,2.581,1.701,0.736,0.793,0.534,0.141,0.056
103.2,2.581,1.701,0.736,0.793,0.534,0.141,0.056
103.30000000000001,2.581,1.701,0.736,0.793,0.534,0.142,0.056
103.4,2.581,1.701,0.736,0.793,0.535,0.141,0.056
103.5,2.452,1.591,0.694,0.794,0.535,0.141,0.056
103.60000000000001,2.581,1.701,0.736,0.793,0.534,0.141,0.056
103.7,2.452,1.591,0.694,0.793,0.535,0.142,0.056
103.80000000000001,2.452,1.591,0.694,0.793,0.535,0.141,0.056
103.9,2.581,1.701,0.736,0.793,0.535,0.141,0.056
104.0,2.581,1.701,0.736,0.793,0.534,0.141,0.056
104.10000000000001,2.452,1.591,0.694,0.793,0.535,0.141,0.056
104.2,2.581,1.701,0.736,0.793,0.535,0.141,0.056
104.30000000000001,2.324,1.484,0.653,0.792,0.534,0.141,0.056
104.4,2.452,1.591,0.694,0.794,0.535,0.141,0.056
104.5,2.452,1.591,0.694,0.794,0.535,0.141,0.057
104.60000000000001,2.581,1.701,0.736,0.794,0.535,0.142,0.056
104.7,2.581,1.701,0.736,0.794,0.535,0.142,0.056
104.80000000000001,2.452,1.591,0.694,0.796,0.535,0.141,0.056
104.9,2.581,1.701,0.736,0.795,0.535,0.142,0.057
105.0,2.452,1.591,0.694,0.796,0.535,0.142,0.057
105.10000000000001,2.581,1.701,0.736,0.796,0.535,0.142,0.057
105.2,2.581,1.701,0.736,0.796,0.535,0.142,0.057
105.30000000000001,2.452,1.591,0.694,0.796,0.535,0.142,0.057
105.4,2.581,1.701,0.736,0.797,0.535,0.143,0.057
105.5,2.581,1.701,0.736,0.797,0.535,0.142,0.057
105.60000000000001,2.452,1.591,0.694,0.8,0.535,0.143,0.058
105.7,2.581,1.701,0.736,0.798,0.536,0.144,0.057
105.80000000000001,2.581,1.701,0.736,0.797,0.535,0.144,0.058
105.9,2.452,1.591,0.694,0.8,0.535,0.144,0.057
106.0,2.581,1.701,0.736,0.8,0.535,0.144,0.057
106.10000000000001,2.581,1.701,0.736,0.8,0.536,0.144,0.058
106.2,2.581,1.701,0.736,0.8,0.535,0.144,0.057
106.30000000000001,2.581,1.701,0.736,0.8,0.535,0.145,0.058
106.4,2.581,1.701,0.736,0.8,0.535,0.145,0.058
106.5,2.581,1.701,0.736,0.8,0.535,0.145,0.058
106.60000000000001,2.581,1.701,0.736,0.8,0.535,0.145,0.058
106.7,2.452,1.591,0.694,0.8,0.535,0.145,0.057
106.80000000000001,2.581,1.701,0.736,0.8,0.535,0.145,0.058
106.9,2.452,1.591,0.694,0.8,0.535,0.145,0.057
107.0,2.581,1.701,0.736,0.8,0.535,0.145,0.058
107.10000000000001,2.581,1.701,0.736,0.8,0.535,0.145,0.057
107.2,2.581,1.701,0.736,0.8,0.535,0.145,0.057
107.30000000000001,2.581,1.701,0.736,0.8,0.535,0.145,0.057
107.4,2.452,1.591,0.694,0.797,0.535,0.145,0.058
107.5,2.581,1.701,0.736,0.797,0.535,0.145,0.057
107.60000000000001,2.581,1.701,0.736,0.797,0.535,0.145,0.057
107.7,2.581,1.701,0.736,0.797,0.535,0.145,0.057
107.80000000000001,2.581,1.701,0.736,0.797,0.535,0.145,0.058
107.9,2.581,1.701,0.736,0.796,0.535,0.145,0.057
108.0,2.452,1.591,0.694,0.797,0.535,0.145,0.057
108.10000000000001,2.581,1.701,0.736,0.797,0.535,0.145,0.057
108.2,2.581,1.701,0.736,0.797,0.535,0.145,0.057
108.30000000000001,2.581,1.701,0.736,0.796,0.535,0.145,0.057
108.4,2.581,1.701,0.736,0.796,0.535,0.145,0.058
108.5,2.581,1.701,0.736,0.796,0.535,0.145,0.058
108.60000000000001,2.581,1.701,0.736,0.797,0.535,0.145,0.057
108.7,2.581,1.701,0.736,0.796,0.535,0.145,0.057
108.80000000000001,2.581,1.701,0.736,0.8,0.536,0.145,0.058
108.9,2.581,1.701,0.736,0.797,0.535,0.144,0.058
109.0,2.452,1.591,0.694,0.797,0.536,0.145,0.058
109.10000000000001,2.581,1.701,0.736,0.8,0.536,0.145,0.058
109.2,2.581,1.701,0.736,0.8,0.536,0.145,0.057
109.30000000000001,2.581,1.701,0.736,0.8,0.535,0.145,0.057
109.4,2.452,1.591,0.694,0.8,0.536,0.145,0.058
109.5,2.452,1.591,0.694,0.8,0.536,0.145,0.058
109.60000000000001,2.581,1.701,0.736,0.8,0.536,0.145,0.057
109.7,2.581,1.701,0.736,0.8,0.537,0.145,0.057
109.80000000000001,2.581,1.701,0.736,0.801,0.536,0.145,0.058
109.9,2.581,1.701,0.736,0.802,0.537,0.145,0.057
110.0,2.581,1.701,0.736,0.801,0.535,0.145,0.058
110.10000000000001,2.581,1.701,0.736,0.801,0.535,0.145,0.058
110.2,2.581,1.701,0.736,0.802,0.535,0.145,0.057
110.30000000000001,2.581,1.701,0.736,0.802,0.536,0.146,0.058
110.4,2.581,1.701,0.736,0.802,0.536,0.146,0.058
110.5,2.581,1.701,0.736,0.802,0.537,0.146,0.058
110.60000000000001,2.581,1.701,0.736,0.804,0.536,0.146,0.058
110.7,2.581,1.701,0.736,0.804,0.537,0.146,0.058
110.80000000000001,2.581,1.701,0.736,0.805,0.536,0.147,0.058
110.9,2.581,1.701,0.736,0.805,0.536,0.148,0.058
111.0,2.581,1.701,0.736,0.806,0.537,0.148,0.058
111.10000000000001,2.581,1.701,0.736,0.806,0.536,0.148,0.059
111.2,2.581,1.701,0.736,0.808,0.536,0.149,0.059
111.30000000000001,2.581,1.701,0.736,0.808,0.536,0.149,0.059
111.4,2.581,1.701,0.736,0.809,0.536,0.149,0.059
111.5,2.581,1.701,0.736,0.809,0.537,0.149,0.06
111.60000000000001,2.581,1.701,0.736,0.809,0.536,0.15,0.06
111.7,2.581,1.701,0.736,0.809,0.537,0.15,0.059
111.80000000000001,2.581,1.701,0.736,0.809,0.536,0.15,0.059
111.9,2.581,1.701,0.736,0.81,0.536,0.15,0.059
112.0,2.581,1.701,0.736,0.81,0.536,0.151,0.059
112.10000000000001,2.581,1.701,0.736,0.81,0.535,0.151,0.059
112.2,2.581,1.701,0.736,0.81,0.536,0.152,0.059
112.30000000000001,2.581,1.701,0.736,0.81,0.536,0.152,0.059
112.4,2.581,1.701,0.736,0.812,0.536,0.153,0.06
112.5,2.581,1.701,0.736,0.812,0.536,0.153,0.06
112.60000000000001,2.581,1.701,0.736,0.812,0.537,0.153,0.06
112.7,2.581,1.701,0.736,0.813,0.537,0.154,0.059
112.80000000000001,2.581,1.701,0.736,0.813,0.536,0.154,0.06
112.9,2.581,1.701,0.736,0.812,0.537,0.154,0.059
113.0,2.581,1.701,0.736,0.812,0.536,0.154,0.06
113.10000000000001,2.581,1.701,0.736,0.812,0.537,0.154,0.06
113.2,2.581,1.701,0.736,0.812,0.537,0.154,0.059
113.30000000000001,2.581,1.701,0.736,0.812,0.537,0.154,0.059
113.4,2.581,1.701,0.736,0.81,0.537,0.154,0.059
113.5,2.581,1.701,0.736,0.81,0.536,0.154,0.059
113.60000000000001,2.581,1.701,0.736,0.81,0.537,0.154,0.059
113.7,2.581,1.701,0.736,0.81,0.537,0.154,0.059
113.80000000000001,2.581,1.701,0.736,0.809,0.537,0.154,0.059
113.9,2.581,1.701,0.736,0.809,0.537,0.153,0.059
114.0,2.581,1.701,0.736,0.808,0.537,0.153,0.059
114.10000000000001,2.581,1.701,0.736,0.809,0.537,0.152,0.058
114.2,2.581,1.701,0.736,0.809,0.537,0.152,0.058
114.30000000000001,2.581,1.701,0.736,0.808,0.537,0.152,0.059
114.4,2.581,1.701,0.736,0.808,0.537,0.152,0.058
114.5,2.581,1.701,0.736,0.808,0.537,0.152,0.059
114.60000000000001,2.581,1.701,0.736,0.808,0.538,0.152,0.058
114.7,2.198,1.379,0.613,0.808,0.537,0.152,0.059
114.80000000000001,2.581,1.701,0.736,0.808,0.537,0.152,0.059
114.9,2.581,1.701,0.736,0.807,0.537,0.153,0.058
115.0,2.581,1.701,0.736,0.807,0.537,0.152,0.058
115.10000000000001,2.581,1.701,0.736,0.809,0.537,0.152,0.058
115.2,2.581,1.701,0.736,0.808,0.536,0.152,0.059
115.30000000000001,2.581,1.701,0.736,0.808,0.537,0.153,0.058
115.4,2.581,1.701,0.736,0.808,0.537,0.153,0.058
115.5,2.581,1.701,0.736,0.807,0.537,0.153,0.058
115.60000000000001,2.581,1.701,0.736,0.808,0.537,0.153,0.058
115.7,2.581,1.701,0.736,0.808,0.537,0.152,0.058
115.80000000000001,2.581,1.701,0.736,0.807,0.537,0.153,0.059
115.9,2.581,1.701,0.736,0.806,0.537,0.152,0.059
116.0,2.581,1.701,0.736,0.806,0.537,0.152,0.058
116.10000000000001,2.581,1.701,0.736,0.806,0.538,0.152,0.059
116.2,2.581,1.701,0.736,0.805,0.537,0.152,0.058
116.30000000000001,2.581,1.701,0.736,0.805,0.537,0.151,0.058
116.4,2.581,1.701,0.736,0.805,0.538,0.151,0.058
116.5,2.581,1.701,0.736,0.804,0.537,0.151,0.058
116.60000000000001,2.581,1.701,0.736,0.802,0.538,0.151,0.058
116.7,2.581,1.701,0.736,0.802,0.537,0.151,0.058
116.80000000000001,2.581,1.701,0.736,0.802,0.537,0.15,0.058
116.9,2.581,1.701,0.736,0.802,0.538,0.15,0.058
117.0,2.581,1.701,0.736,0.802,0.537,0.15,0.058
117.10000000000001,2.581,1.701,0.736,0.804,0.538,0.15,0.058
117.2,2.581,1.701,0.736,0.802,0.537,0.149,0.058
117.30000000000001,2.198,1.379,0.613,0.802,0.538,0.149,0.058
117.4,2.581,1.701,0.736,0.803,0.537,0.149,0.058
117.5,2.711,1.814,0.778,0.801,0.538,0.15,0.057
117.60000000000001,2.581,1.701,0.736,0.802,0.537,0.149,0.058
117.7,2.711,1.814,0.778,0.801,0.537,0.149,0.057
117.80000000000001,2.581,1.701,0.736,0.801,0.537,0.149,0.057
117.9,2.711,1.814,0.778,0.8,0.537,0.148,0.057
118.0,2.581,1.701,0.736,0.8,0.537,0.148,0.057
118.10000000000001,2.581,1.701,0.736,0.8,0.537,0.148,0.057
118.2,2.581,1.701,0.736,0.8,0.538,0.148,0.058
118.30000000000001,2.581,1.701,0.736,0.8,0.538,0.148,0.057
118.4,2.581,1.701,0.736,0.8,0.538,0.147,0.057
118.5,2.581,1.701,0.736,0.8,0.537,0.148,0.056
118.60000000000001,2.581,1.701,0.736,0.8,0.537,0.147,0.057
118.7,2.581,1.701,0.736,0.8,0.537,0.146,0.057
118.80000000000001,2.581,1.701,0.736,0.8,0.537,0.146,0.057
118.9,2.581,1.701,0.736,0.8,0.537,0.146,0.057
119.0,2.581,1.701,0.736,0.8,0.537,0.146,0.057
119.10000000000001,2.581,1.701,0.736,0.801,0.537,0.146,0.057
119.2,2.452,1.591,0.694,0.802,0.538,0.147,0.057
119.30000000000001,2.581,1.701,0.736,0.801,0.538,0.148,0.058
119.4,2.581,1.701,0.736,0.803,0.538,0.147,0.058
119.5,2.581,1.701,0.736,0.804,0.537,0.148,0.059
119.60000000000001,2.581,1.701,0.736,0.804,0.538,0.148,0.058
119.7,2.581,1.701,0.736,0.805,0.538,0.148,0.058
119.80000000000001,2.581,1.701,0.736,0.806,0.537,0.148,0.058
119.9,2.581,1.701,0.736,0.806,0.537,0.149,0.058
120.0,2.711,1.814,0.778,0.806,0.538,0.149,0.059
120.10000000000001,2.581,1.701,0.736,0.806,0.538,0.149,0.058
120.2,2.581,1.701,0.736,0.806,0.537,0.15,0.058
120.30000000000001,2.581,1.701,0.736,0.805,0.538,0.149,0.059
120.4,2.581,1.701,0.736,0.805,0.537,0.15,0.058
120.5,2.581,1.701,0.736,0.805,0.537,0.149,0.059
120.60000000000001,2.581,1.701,0.736,0.805,0.538,0.149,0.059
120.7,2.581,1.701,0.736,0.805,0.537,0.149,0.058
120.80000000000001,2.581,1.701,0.736,0.806,0.538,0.15,0.059
120.9,2.581,1.701,0.736,0.806,0.538,0.149,0.058
121.0,2.581,1.701,0.736,0.805,0.538,0.15,0.058
121.10000000000001,2.581,1.701,0.736,0.805,0.538,0.149,0.058
121.2,2.581,1.701,0.736,0.805,0.538,0.149,0.058
121.30000000000001,2.581,1.701,0.736,0.804,0.538,0.149,0.058
121.4,2.581,1.701,0.736,0.805,0.538,0.149,0.058
121.5,2.581,1.701,0.736,0.804,0.537,0.149,0.058
121.60000000000001,2.581,1.701,0.736,0.804,0.537,0.149,0.058
121.7,2.581,1.701,0.736,0.804,0.538,0.149,0.058
121.80000000000001,2.581,1.701,0.736,0.804,0.537,0.149,0.058
121.9,2.581,1.701,0.736,0.804,0.538,0.149,0.058
122.0,2.581,1.701,0.736,0.804,0.537,0.149,0.058
122.10000000000001,2.581,1.701,0.736,0.804,0.537,0.149,0.058
122.2,2.581,1.701,0.736,0.805,0.537,0.149,0.058
122.30000000000001,2.581,1.701,0.736,0.804,0.537,0.148,0.058
122.4,2.581,1.701,0.736,0.804,0.538,0.148,0.058
122.5,2.581,1.701,0.736,0.804,0.537,0.149,0.058
122.60000000000001,2.581,1.701,0.736,0.804,0.537,0.149,0.058
122.7,2.581,1.701,0.736,0.805,0.538,0.149,0.058
122.80000000000001,2.581,1.701,0.736,0.805,0.538,0.149,0.058
122.9,2.581,1.701,0.736,0.805,0.538,0.149,0.058
123.0,2.581,1.701,0.736,0.805,0.538,0.149,0.059
123.10000000000001,2.581,1.701,0.736,0.806,0.538,0.149,0.058
123.2,2.711,1.814,0.778,0.805,0.538,0.149,0.059
123.30000000000001,2.581,1.701,0.736,0.806,0.538,0.149,0.059
123.4,2.581,1.701,0.736,0.806,0.537,0.149,0.058
123.5,2.581,1.701,0.736,0.806,0.538,0.149,0.058
123.60000000000001,2.581,1.701,0.736,0.806,0.538,0.149,0.059
123.7,2.581,1.701,0.736,0.807,0.538,0.149,0.058
123.80000000000001,2.581,1.701,0.736,0.806,0.537,0.149,0.058
123.9,2.581,1.701,0.736,0.806,0.538,0.149,0.058
124.0,2.581,1.701,0.736,0.806,0.537,0.149,0.058
124.10000000000001,2.581,1.701,0.736,0.806,0.537,0.149,0.059
124.2,2.581,1.701,0.736,0.806,0.537,0.149,0.059
124.30000000000001,2.452,1.591,0.694,0.806,0.537,0.149,0.058
124.4,2.581,1.701,0.736,0.806,0.537,0.149,0.058
124.5,2.581,1.701,0.736,0.805,0.538,0.149,0.058
124.60000000000001,2.581,1.701,0.736,0.805,0.538,0.149,0.058
124.7,2.581,1.701,0.736,0.805,0.538,0.149,0.058
124.80000000000001,2.581,1.701,0.736,0.805,0.537,0.149,0.058
124.9,2.581,1.701,0.736,0.804,0.537,0.149,0.058
125.0,2.581,1.701,0.736,0.804,0.537,0.149,0.058
125.10000000000001,2.581,1.701,0.736,0.804,0.537,0.149,0.058
125.2,2.581,1.701,0.736,0.804,0.538,0.148,0.058
125.30000000000001,2.581,1.701,0.736,0.805,0.537,0.148,0.058
125.4,2.581,1.701,0.736,0.805,0.538,0.148,0.058
125.5,2.581,1.701,0.736,0.804,0.537,0.148,0.058
125.60000000000001,2.581,1.701,0.736,0.804,0.538,0.148,0.058
125.7,2.581,1.701,0.736,0.804,0.537,0.148,0.058
125.80000000000001,2.581,1.701,0.736,0.804,0.537,0.148,0.058
125.9,2.581,1.701,0.736,0.804,0.537,0.149,0.058
126.0,2.581,1.701,0.736,0.804,0.538,0.149,0.058
126.10000000000001,2.198,1.379,0.613,0.805,0.538,0.149,0.058
126.2,2.581,1.701,0.736,0.804,0.538,0.148,0.059
126.30000000000001,2.581,1.701,0.736,0.804,0.538,0.148,0.059
126.4,2.581,1.701,0.736,0.804,0.538,0.148,0.058
126.5,2.581,1.701,0.736,0.804,0.538,0.148,0.058
126.60000000000001,2.581,1.701,0.736,0.804,0.538,0.148,0.058
126.7,2.581,1.701,0.736,0.802,0.538,0.148,0.058
126.80000000000001,2.581,1.701,0.736,0.804,0.538,0.148,0.058
126.9,2.581,1.701,0.736,0.804,0.538,0.148,0.058
127.0,2.581,1.701,0.736,0.803,0.537,0.147,0.058
127.10000000000001,2.581,1.701,0.736,0.802,0.538,0.148,0.058
127.2,2.581,1.701,0.736,0.803,0.538,0.147,0.058
127.30000000000001,2.581,1.701,0.736,0.802,0.537,0.147,0.058
127.4,2.581,1.701,0.736,0.804,0.537,0.146,0.058
127.5,2.581,1.701,0.736,0.804,0.538,0.146,0.058
127.60000000000001,2.581,1.701,0.736,0.804,0.538,0.147,0.058
127.7,2.581,1.701,0.736,0.805,0.538,0.147,0.058
127.80000000000001,2.581,1.701,0.736,0.805,0.538,0.148,0.058
127.9,2.452,1.591,0.694,0.805,0.538,0.148,0.059
128.0,2.581,1.701,0.736,0.806,0.538,0.148,0.058
128.1,2.581,1.701,0.736,0.807,0.538,0.148,0.058
128.20000000000002,2.581,1.701,0.736,0.807,0.538,0.148,0.059
128.3,2.581,1.701,0.736,0.808,0.538,0.149,0.059
128.4,2.581,1.701,0.736,0.809,0.538,0.149,0.059
128.5,2.581,1.701,0.736,0.809,0.538,0.15,0.059
128.6,2.581,1.701,0.736,0.81,0.538,0.15,0.059
128.70000000000002,2.581,1.701,0.736,0.809,0.538,0.15,0.059
128.8,2.581,1.701,0.736,0.81,0.538,0.151,0.059
128.9,2.581,1.701,0.736,0.81,0.538,0.151,0.059
129.0,2.581,1.701,0.736,0.811,0.538,0.151,0.059
129.1,2.581,1.701,0.736,0.811,0.538,0.151,0.059
129.20000000000002,2.581,1.701,0.736,0.811,0.538,0.152,0.059
129.3,2.581,1.701,0.736,0.809,0.538,0.152,0.059
129.4,2.581,1.701,0.736,0.81,0.538,0.152,0.059
129.5,2.975,2.049,0.864,0.81,0.538,0.152,0.059
129.6,2.581,1.701,0.736,0.81,0.538,0.152,0.059
129.70000000000002,2.581,1.701,0.736,0.81,0.538,0.152,0.059
129.8,2.581,1.701,0.736,0.811,0.538,0.152,0.059
129.9,2.581,1.701,0.736,0.812,0.538,0.153,0.06
130.0,2.581,1.701,0.736,0.812,0.539,0.153,0.06
130.1,2.581,1.701,0.736,0.813,0.538,0.154,0.06
130.20000000000002,2.581,1.701,0.736,0.813,0.538,0.154,0.06
130.3,2.581,1.701,0.736,0.813,0.539,0.154,0.06
130.4,2.581,1.701,0.736,0.815,0.538,0.154,0.06
130.5,2.581,1.701,0.736,0.814,0.538,0.154,0.06
130.6,2.581,1.701,0.736,0.814,0.538,0.155,0.06
130.70000000000002,2.581,1.701,0.736,0.813,0.538,0.154,0.06
130.8,2.581,1.701,0.736,0.813,0.538,0.154,0.06
130.9,2.581,1.701,0.736,0.812,0.538,0.154,0.06
131.0,2.581,1.701,0.736,0.81,0.538,0.154,0.059
131.1,2.581,1.701,0.736,0.81,0.538,0.154,0.06
131.20000000000002,2.581,1.701,0.736,0.81,0.538,0.154,0.059
131.3,2.581,1.701,0.736,0.809,0.538,0.154,0.059
131.4,2.581,1.701,0.736,0.808,0.538,0.154,0.059
131.5,2.581,1.701,0.736,0.807,0.538,0.153,0.06
131.6,2.581,1.701,0.736,0.807,0.538,0.153,0.059
131.70000000000002,2.581,1.701,0.736,0.806,0.538,0.152,0.06
131.8,2.581,1.701,0.736,0.805,0.538,0.152,0.059
131.9,2.581,1.701,0.736,0.805,0.539,0.152,0.059
132.0,2.581,1.701,0.736,0.807,0.538,0.152,0.059
132.1,2.581,1.701,0.736,0.807,0.538,0.153,0.059
132.20000000000002,2.581,1.701,0.736,0.809,0.539,0.153,0.059
132.3,2.581,1.701,0.736,0.809,0.539,0.153,0.059
132.4,2.581,1.701,0.736,0.81,0.539,0.154,0.059
132.5,2.581,1.701,0.736,0.81,0.539,0.154,0.059
132.6,2.581,1.701,0.736,0.81,0.538,0.154,0.06
