Time(s),CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
342.40000000000003,2.073,1.277,0.574,0.737,0.505,0.105,0.056
342.5,1.949,1.179,0.535,0.737,0.505,0.106,0.056
342.6,2.073,1.277,0.574,0.737,0.505,0.105,0.056
342.70000000000005,1.949,1.179,0.535,0.737,0.505,0.105,0.056
342.8,1.949,1.179,0.535,0.737,0.505,0.105,0.056
342.90000000000003,2.073,1.277,0.574,0.736,0.504,0.105,0.056
343.0,2.073,1.277,0.574,0.736,0.505,0.105,0.056
343.1,2.073,1.277,0.574,0.736,0.504,0.106,0.056
343.20000000000005,2.073,1.277,0.574,0.736,0.505,0.105,0.056
343.3,1.949,1.179,0.535,0.737,0.505,0.105,0.056
343.40000000000003,1.949,1.179,0.535,0.737,0.505,0.106,0.056
343.5,1.949,1.179,0.535,0.737,0.505,0.105,0.055
343.6,2.073,1.277,0.574,0.737,0.505,0.105,0.055
343.70000000000005,1.949,1.179,0.535,0.737,0.504,0.105,0.056
343.8,2.073,1.277,0.574,0.736,0.505,0.105,0.056
343.90000000000003,1.949,1.179,0.535,0.737,0.505,0.104,0.056
344.0,2.073,1.277,0.574,0.736,0.505,0.105,0.056
344.1,2.073,1.277,0.574,0.736,0.505,0.105,0.055
344.20000000000005,2.073,1.277,0.574,0.736,0.505,0.105,0.056
344.3,2.073,1.277,0.574,0.737,0.505,0.105,0.056
344.40000000000003,2.073,1.277,0.574,0.736,0.504,0.105,0.056
344.5,1.949,1.179,0.535,0.736,0.505,0.104,0.056
344.6,1.949,1.179,0.535,0.736,0.504,0.105,0.056
344.70000000000005,1.949,1.179,0.535,0.736,0.504,0.105,0.056
344.8,1.949,1.179,0.535,0.736,0.504,0.105,0.056
344.90000000000003,1.949,1.179,0.535,0.736,0.504,0.104,0.056
345.0,2.073,1.277,0.574,0.736,0.504,0.105,0.056
345.1,2.073,1.277,0.574,0.736,0.504,0.105,0.056
345.20000000000005,2.452,1.591,0.694,0.736,0.503,0.105,0.056
345.3,2.073,1.277,0.574,0.736,0.504,0.105,0.055
345.40000000000003,1.949,1.179,0.535,0.736,0.505,0.105,0.056
345.5,2.073,1.277,0.574,0.736,0.504,0.105,0.056
345.6,1.949,1.179,0.535,0.736,0.504,0.105,0.056
345.70000000000005,2.073,1.277,0.574,0.736,0.503,0.105,0.056
345.8,1.949,1.179,0.535,0.736,0.505,0.104,0.056
345.90000000000003,1.949,1.179,0.535,0.734,0.504,0.105,0.056
346.0,1.949,1.179,0.535,0.736,0.504,0.105,0.056
346.1,2.073,1.277,0.574,0.736,0.504,0.105,0.056
346.20000000000005,2.073,1.277,0.574,0.736,0.505,0.105,0.056
346.3,2.073,1.277,0.574,0.736,0.504,0.104,0.055
346.40000000000003,2.073,1.277,0.574,0.736,0.504,0.104,0.056
346.5,2.073,1.277,0.574,0.736,0.504,0.105,0.056
346.6,2.073,1.277,0.574,0.736,0.504,0.105,0.056
346.70000000000005,2.073,1.277,0.574,0.736,0.504,0.104,0.056
346.8,1.949,1.179,0.535,0.736,0.504,0.105,0.056
346.90000000000003,2.073,1.277,0.574,0.734,0.504,0.104,0.056
347.0,1.949,1.179,0.535,0.734,0.504,0.104,0.056
347.1,2.073,1.277,0.574,0.736,0.503,0.105,0.056
347.20000000000005,2.073,1.277,0.574,0.736,0.504,0.104,0.056
347.3,2.073,1.277,0.574,0.736,0.503,0.104,0.056
347.40000000000003,1.949,1.179,0.535,0.736,0.503,0.104,0.056
347.5,1.949,1.179,0.535,0.736,0.504,0.104,0.056
347.6,2.073,1.277,0.574,0.734,0.503,0.105,0.056
347.70000000000005,1.949,1.179,0.535,0.734,0.504,0.105,0.056
347.8,1.949,1.179,0.535,0.736,0.503,0.104,0.055
347.90000000000003,1.949,1.179,0.535,0.734,0.503,0.104,0.056
348.0,2.073,1.277,0.574,0.736,0.503,0.105,0.056
348.1,2.073,1.277,0.574,0.734,0.503,0.104,0.056
348.20000000000005,2.073,1.277,0.574,0.736,0.503,0.104,0.056
348.3,1.949,1.179,0.535,0.734,0.503,0.105,0.056
348.40000000000003,2.073,1.277,0.574,0.734,0.503,0.104,0.056
348.5,1.949,1.179,0.535,0.734,0.503,0.104,0.055
348.6,1.949,1.179,0.535,0.734,0.503,0.105,0.056
348.70000000000005,1.949,1.179,0.535,0.734,0.503,0.104,0.056
348.8,2.073,1.277,0.574,0.734,0.503,0.105,0.056
348.90000000000003,1.949,1.179,0.535,0.736,0.503,0.104,0.056
349.0,2.073,1.277,0.574,0.734,0.503,0.105,0.056
349.1,1.949,1.179,0.535,0.733,0.504,0.104,0.056
349.20000000000005,1.949,1.179,0.535,0.733,0.503,0.104,0.056
349.3,1.949,1.179,0.535,0.734,0.504,0.104,0.056
349.40000000000003,2.073,1.277,0.574,0.733,0.503,0.104,0.056
349.5,1.949,1.179,0.535,0.734,0.503,0.104,0.055
349.6,1.949,1.179,0.535,0.733,0.503,0.104,0.056
349.70000000000005,1.949,1.179,0.535,0.734,0.503,0.104,0.056
349.8,1.949,1.179,0.535,0.733,0.502,0.104,0.055
349.90000000000003,1.949,1.179,0.535,0.733,0.502,0.105,0.055
350.0,1.949,1.179,0.535,0.733,0.503,0.104,0.055
350.1,1.949,1.179,0.535,0.733,0.502,0.104,0.056
350.20000000000005,1.949,1.179,0.535,0.734,0.502,0.104,0.056
350.3,1.949,1.179,0.535,0.736,0.503,0.104,0.055
350.40000000000003,1.949,1.179,0.535,0.734,0.503,0.104,0.056
350.5,1.949,1.179,0.535,0.734,0.502,0.104,0.056
350.6,1.949,1.179,0.535,0.733,0.502,0.104,0.056
350.70000000000005,1.949,1.179,0.535,0.734,0.502,0.105,0.056
350.8,1.949,1.179,0.535,0.736,0.503,0.105,0.056
350.90000000000003,2.073,1.277,0.574,0.736,0.503,0.104,0.057
351.0,1.949,1.179,0.535,0.734,0.503,0.105,0.057
351.1,2.073,1.277,0.574,0.734,0.502,0.104,0.056
351.20000000000005,2.073,1.277,0.574,0.734,0.502,0.104,0.056
351.3,2.073,1.277,0.574,0.736,0.502,0.105,0.056
351.40000000000003,1.949,1.179,0.535,0.736,0.503,0.104,0.056
351.5,2.073,1.277,0.574,0.736,0.503,0.105,0.056
351.6,2.073,1.277,0.574,0.736,0.503,0.105,0.056
351.70000000000005,2.073,1.277,0.574,0.734,0.502,0.104,0.057
351.8,1.949,1.179,0.535,0.734,0.502,0.105,0.056
351.90000000000003,1.949,1.179,0.535,0.736,0.502,0.105,0.056
352.0,1.949,1.179,0.535,0.736,0.503,0.104,0.056
352.1,1.949,1.179,0.535,0.736,0.502,0.104,0.056
352.20000000000005,1.949,1.179,0.535,0.736,0.502,0.104,0.056
352.3,2.073,1.277,0.574,0.736,0.502,0.105,0.056
352.40000000000003,1.949,1.179,0.535,0.736,0.502,0.105,0.056
352.5,2.073,1.277,0.574,0.736,0.502,0.104,0.056
352.6,1.949,1.179,0.535,0.736,0.503,0.105,0.056
352.70000000000005,1.949,1.179,0.535,0.736,0.502,0.105,0.056
352.8,1.827,1.083,0.497,0.734,0.503,0.104,0.056
352.90000000000003,2.073,1.277,0.574,0.737,0.503,0.105,0.056
353.0,2.073,1.277,0.574,0.736,0.503,0.105,0.056
353.1,1.949,1.179,0.535,0.736,0.503,0.105,0.056
353.20000000000005,1.949,1.179,0.535,0.736,0.503,0.105,0.056
353.3,1.949,1.179,0.535,0.736,0.502,0.105,0.056
353.40000000000003,1.949,1.179,0.535,0.736,0.502,0.104,0.057
353.5,1.949,1.179,0.535,0.736,0.503,0.105,0.056
353.6,2.073,1.277,0.574,0.736,0.502,0.104,0.056
353.70000000000005,1.949,1.179,0.535,0.736,0.502,0.104,0.056
353.8,2.073,1.277,0.574,0.736,0.502,0.104,0.056
353.90000000000003,2.073,1.277,0.574,0.734,0.501,0.105,0.056
354.0,2.073,1.277,0.574,0.733,0.502,0.105,0.056
354.1,1.949,1.179,0.535,0.733,0.502,0.105,0.056
354.20000000000005,2.073,1.277,0.574,0.733,0.502,0.104,0.056
354.3,1.949,1.179,0.535,0.732,0.502,0.105,0.056
354.40000000000003,2.073,1.277,0.574,0.733,0.502,0.105,0.056
354.5,2.073,1.277,0.574,0.733,0.502,0.104,0.056
354.6,2.073,1.277,0.574,0.732,0.502,0.105,0.056
354.70000000000005,1.949,1.179,0.535,0.732,0.501,0.104,0.056
354.8,2.073,1.277,0.574,0.732,0.503,0.104,0.056
354.90000000000003,1.949,1.179,0.535,0.732,0.501,0.104,0.056
355.0,1.827,1.083,0.497,0.73,0.501,0.104,0.055
355.1,1.949,1.179,0.535,0.731,0.502,0.104,0.056
355.20000000000005,2.073,1.277,0.574,0.731,0.502,0.104,0.056
355.3,2.073,1.277,0.574,0.731,0.502,0.105,0.055
355.40000000000003,2.073,1.277,0.574,0.731,0.502,0.104,0.056
355.5,1.949,1.179,0.535,0.729,0.502,0.104,0.056
355.6,1.949,1.179,0.535,0.729,0.502,0.104,0.055
355.70000000000005,1.949,1.179,0.535,0.729,0.502,0.103,0.056
355.8,1.949,1.179,0.535,0.729,0.502,0.103,0.056
355.90000000000003,1.949,1.179,0.535,0.729,0.502,0.104,0.056
356.0,1.949,1.179,0.535,0.729,0.501,0.104,0.055
356.1,1.949,1.179,0.535,0.729,0.501,0.104,0.056
356.20000000000005,2.073,1.277,0.574,0.729,0.501,0.104,0.055
356.3,1.949,1.179,0.535,0.729,0.501,0.103,0.056
356.40000000000003,1.949,1.179,0.535,0.729,0.501,0.103,0.055
356.5,2.073,1.277,0.574,0.729,0.501,0.103,0.056
356.6,1.949,1.179,0.535,0.729,0.501,0.104,0.056
356.70000000000005,2.073,1.277,0.574,0.729,0.502,0.104,0.056
356.8,1.949,1.179,0.535,0.728,0.501,0.104,0.056
356.90000000000003,2.073,1.277,0.574,0.729,0.501,0.103,0.055
357.0,2.073,1.277,0.574,0.729,0.501,0.103,0.056
357.1,2.073,1.277,0.574,0.729,0.501,0.103,0.056
357.20000000000005,1.949,1.179,0.535,0.729,0.502,0.104,0.056
357.3,2.073,1.277,0.574,0.729,0.501,0.104,0.056
357.40000000000003,1.949,1.179,0.535,0.729,0.501,0.103,0.056
357.5,2.073,1.277,0.574,0.729,0.501,0.103,0.056
357.6,2.073,1.277,0.574,0.73,0.502,0.103,0.056
357.70000000000005,2.073,1.277,0.574,0.73,0.502,0.104,0.056
357.8,2.073,1.277,0.574,0.73,0.501,0.104,0.056
357.90000000000003,2.073,1.277,0.574,0.73,0.501,0.104,0.056
358.0,2.073,1.277,0.574,0.73,0.501,0.103,0.056
358.1,1.949,1.179,0.535,0.729,0.501,0.104,0.056
358.20000000000005,2.073,1.277,0.574,0.73,0.501,0.103,0.055
358.3,2.073,1.277,0.574,0.729,0.501,0.104,0.056
358.40000000000003,2.073,1.277,0.574,0.73,0.501,0.103,0.056
358.5,1.949,1.179,0.535,0.729,0.501,0.104,0.056
358.6,1.949,1.179,0.535,0.729,0.501,0.103,0.055
358.70000000000005,1.949,1.179,0.535,0.73,0.502,0.103,0.056
358.8,2.073,1.277,0.574,0.729,0.501,0.103,0.055
358.90000000000003,2.073,1.277,0.574,0.729,0.501,0.103,0.055
359.0,2.073,1.277,0.574,0.729,0.502,0.103,0.056
359.1,2.073,1.277,0.574,0.729,0.501,0.103,0.055
359.20000000000005,2.073,1.277,0.574,0.729,0.501,0.103,0.055
359.3,2.073,1.277,0.574,0.729,0.501,0.103,0.056
359.40000000000003,2.073,1.277,0.574,0.729,0.5,0.103,0.055
359.5,1.949,1.179,0.535,0.729,0.501,0.103,0.056
359.6,2.073,1.277,0.574,0.73,0.501,0.103,0.056
359.70000000000005,1.949,1.179,0.535,0.729,0.501,0.103,0.055
359.8,2.073,1.277,0.574,0.73,0.501,0.103,0.056
359.90000000000003,1.949,1.179,0.535,0.729,0.501,0.103,0.056
360.0,2.073,1.277,0.574,0.73,0.501,0.103,0.055
360.1,1.949,1.179,0.535,0.729,0.501,0.103,0.056
360.20000000000005,2.073,1.277,0.574,0.729,0.501,0.103,0.055
360.3,1.949,1.179,0.535,0.73,0.501,0.103,0.056
360.40000000000003,1.949,1.179,0.535,0.73,0.501,0.103,0.055
360.5,1.949,1.179,0.535,0.729,0.501,0.103,0.055
360.6,2.073,1.277,0.574,0.73,0.501,0.103,0.055
360.70000000000005,1.587,0.901,0.424,0.73,0.501,0.103,0.055
360.8,2.073,1.277,0.574,0.73,0.501,0.102,0.056
360.90000000000003,1.949,1.179,0.535,0.73,0.501,0.102,0.056
361.0,1.827,1.083,0.497,0.73,0.501,0.103,0.055
361.1,2.073,1.277,0.574,0.73,0.501,0.103,0.056
361.20000000000005,1.827,1.083,0.497,0.73,0.501,0.103,0.055
361.3,2.073,1.277,0.574,0.729,0.501,0.103,0.055
361.40000000000003,1.949,1.179,0.535,0.729,0.501,0.103,0.055
361.5,1.949,1.179,0.535,0.729,0.501,0.103,0.055
361.6,2.073,1.277,0.574,0.729,0.5,0.102,0.056
361.70000000000005,2.073,1.277,0.574,0.728,0.501,0.103,0.055
361.8,2.073,1.277,0.574,0.729,0.501,0.103,0.055
361.90000000000003,1.949,1.179,0.535,0.729,0.501,0.102,0.055
362.0,1.949,1.179,0.535,0.729,0.501,0.103,0.055
362.1,2.073,1.277,0.574,0.729,0.501,0.102,0.056
362.20000000000005,1.827,1.083,0.497,0.729,0.501,0.103,0.055
362.3,2.073,1.277,0.574,0.729,0.501,0.102,0.055
362.40000000000003,2.073,1.277,0.574,0.73,0.501,0.103,0.056
362.5,2.073,1.277,0.574,0.729,0.501,0.102,0.056
362.6,2.073,1.277,0.574,0.729,0.501,0.102,0.056
362.70000000000005,2.073,1.277,0.574,0.73,0.501,0.102,0.056
362.8,2.073,1.277,0.574,0.73,0.501,0.103,0.055
362.90000000000003,2.073,1.277,0.574,0.73,0.501,0.103,0.055
363.0,2.073,1.277,0.574,0.73,0.501,0.103,0.055
363.1,2.073,1.277,0.574,0.73,0.501,0.102,0.055
363.20000000000005,2.073,1.277,0.574,0.73,0.501,0.102,0.055
363.3,1.949,1.179,0.535,0.73,0.501,0.103,0.055
363.40000000000003,1.949,1.179,0.535,0.73,0.501,0.102,0.055
363.5,2.073,1.277,0.574,0.73,0.501,0.103,0.055
363.6,2.073,1.277,0.574,0.73,0.501,0.102,0.055
363.70000000000005,2.073,1.277,0.574,0.731,0.501,0.102,0.055
363.8,1.949,1.179,0.535,0.73,0.501,0.103,0.055
363.90000000000003,2.073,1.277,0.574,0.73,0.501,0.102,0.055
364.0,2.073,1.277,0.574,0.729,0.501,0.103,0.055
364.1,2.073,1.277,0.574,0.73,0.5,0.103,0.055
364.20000000000005,1.949,1.179,0.535,0.73,0.501,0.102,0.055
364.3,1.949,1.179,0.535,0.73,0.501,0.103,0.055
364.40000000000003,2.073,1.277,0.574,0.73,0.501,0.103,0.055
364.5,2.073,1.277,0.574,0.73,0.501,0.103,0.055
364.6,1.949,1.179,0.535,0.73,0.501,0.102,0.055
364.70000000000005,1.949,1.179,0.535,0.731,0.501,0.102,0.055
364.8,1.949,1.179,0.535,0.729,0.501,0.102,0.055
364.90000000000003,2.073,1.277,0.574,0.73,0.501,0.102,0.055
365.0,2.073,1.277,0.574,0.729,0.501,0.102,0.055
365.1,2.073,1.277,0.574,0.73,0.501,0.102,0.055
365.20000000000005,1.949,1.179,0.535,0.729,0.501,0.102,0.055
365.3,1.949,1.179,0.535,0.73,0.501,0.102,0.055
365.40000000000003,2.073,1.277,0.574,0.729,0.5,0.102,0.055
365.5,1.949,1.179,0.535,0.729,0.5,0.102,0.055
365.6,1.949,1.179,0.535,0.729,0.501,0.102,0.054
365.70000000000005,1.949,1.179,0.535,0.729,0.501,0.102,0.055
365.8,2.073,1.277,0.574,0.73,0.5,0.102,0.055
365.90000000000003,1.949,1.179,0.535,0.73,0.501,0.102,0.055
366.0,2.073,1.277,0.574,0.729,0.501,0.102,0.054
366.1,1.949,1.179,0.535,0.729,0.501,0.101,0.055
366.20000000000005,2.073,1.277,0.574,0.729,0.5,0.102,0.055
366.3,1.949,1.179,0.535,0.729,0.5,0.101,0.055
366.40000000000003,2.073,1.277,0.574,0.73,0.501,0.101,0.055
366.5,1.949,1.179,0.535,0.73,0.501,0.101,0.054
366.6,2.073,1.277,0.574,0.73,0.5,0.102,0.054
366.70000000000005,1.949,1.179,0.535,0.729,0.5,0.101,0.055
366.8,2.073,1.277,0.574,0.729,0.5,0.101,0.054
366.90000000000003,1.949,1.179,0.535,0.73,0.5,0.102,0.055
367.0,2.073,1.277,0.574,0.729,0.5,0.102,0.055
367.1,1.949,1.179,0.535,0.73,0.501,0.101,0.054
367.20000000000005,2.073,1.277,0.574,0.73,0.501,0.101,0.054
367.3,1.949,1.179,0.535,0.73,0.501,0.102,0.054
367.40000000000003,1.949,1.179,0.535,0.73,0.501,0.102,0.054
367.5,1.949,1.179,0.535,0.73,0.501,0.102,0.055
367.6,2.073,1.277,0.574,0.73,0.5,0.101,0.054
367.70000000000005,2.073,1.277,0.574,0.73,0.5,0.101,0.054
367.8,1.949,1.179,0.535,0.731,0.501,0.101,0.054
367.90000000000003,1.949,1.179,0.535,0.729,0.5,0.101,0.054
368.0,1.949,1.179,0.535,0.73,0.5,0.101,0.054
368.1,2.073,1.277,0.574,0.73,0.501,0.101,0.053
368.20000000000005,2.073,1.277,0.574,0.73,0.501,0.101,0.054
368.3,2.073,1.277,0.574,0.73,0.501,0.102,0.054
368.40000000000003,1.949,1.179,0.535,0.73,0.5,0.101,0.054
368.5,2.073,1.277,0.574,0.73,0.501,0.102,0.053
368.6,2.073,1.277,0.574,0.73,0.501,0.101,0.054
368.70000000000005,2.073,1.277,0.574,0.731,0.501,0.101,0.054
368.8,1.949,1.179,0.535,0.73,0.501,0.101,0.054
368.90000000000003,1.949,1.179,0.535,0.73,0.5,0.101,0.054
369.0,1.949,1.179,0.535,0.731,0.5,0.101,0.054
369.1,2.073,1.277,0.574,0.731,0.501,0.101,0.053
369.20000000000005,1.949,1.179,0.535,0.731,0.501,0.101,0.054
369.3,2.073,1.277,0.574,0.73,0.5,0.1,0.054
369.40000000000003,1.949,1.179,0.535,0.73,0.5,0.101,0.053
369.5,1.949,1.179,0.535,0.73,0.5,0.101,0.053
369.6,1.949,1.179,0.535,0.731,0.501,0.101,0.054
369.70000000000005,2.073,1.277,0.574,0.73,0.501,0.1,0.053
369.8,2.073,1.277,0.574,0.73,0.501,0.1,0.053
369.90000000000003,1.949,1.179,0.535,0.731,0.501,0.101,0.053
370.0,2.073,1.277,0.574,0.73,0.501,0.1,0.054
370.1,2.073,1.277,0.574,0.73,0.501,0.1,0.054
370.20000000000005,1.949,1.179,0.535,0.73,0.501,0.1,0.053
370.3,2.073,1.277,0.574,0.732,0.501,0.101,0.054
370.40000000000003,1.949,1.179,0.535,0.731,0.5,0.1,0.053
370.5,1.949,1.179,0.535,0.731,0.5,0.1,0.053
370.6,1.949,1.179,0.535,0.73,0.501,0.1,0.054
370.70000000000005,1.949,1.179,0.535,0.73,0.5,0.1,0.054
370.8,1.949,1.179,0.535,0.731,0.501,0.1,0.053
370.90000000000003,1.949,1.179,0.535,0.731,0.501,0.1,0.053
371.0,2.073,1.277,0.574,0.73,0.5,0.1,0.054
371.1,1.949,1.179,0.535,0.731,0.501,0.1,0.053
371.20000000000005,1.949,1.179,0.535,0.732,0.501,0.1,0.053
371.3,1.949,1.179,0.535,0.731,0.501,0.1,0.053
371.40000000000003,1.949,1.179,0.535,0.732,0.501,0.1,0.053
371.5,1.949,1.179,0.535,0.732,0.501,0.1,0.053
371.6,1.949,1.179,0.535,0.731,0.501,0.1,0.053
371.70000000000005,1.949,1.179,0.535,0.732,0.501,0.1,0.053
371.8,2.073,1.277,0.574,0.732,0.502,0.1,0.053
371.90000000000003,1.949,1.179,0.535,0.731,0.501,0.1,0.053
372.0,2.073,1.277,0.574,0.731,0.501,0.099,0.053
372.1,1.949,1.179,0.535,0.731,0.5,0.1,0.053
372.20000000000005,2.073,1.277,0.574,0.731,0.501,0.1,0.053
372.3,1.949,1.179,0.535,0.73,0.5,0.099,0.053
372.40000000000003,2.073,1.277,0.574,0.73,0.501,0.1,0.053
372.5,1.827,1.083,0.497,0.73,0.501,0.099,0.053
372.6,2.073,1.277,0.574,0.731,0.5,0.1,0.053
372.70000000000005,1.949,1.179,0.535,0.73,0.501,0.1,0.053
372.8,2.073,1.277,0.574,0.73,0.501,0.1,0.053
372.90000000000003,2.073,1.277,0.574,0.731,0.501,0.1,0.053
373.0,1.949,1.179,0.535,0.73,0.501,0.099,0.053
373.1,2.073,1.277,0.574,0.73,0.501,0.099,0.053
373.20000000000005,1.949,1.179,0.535,0.73,0.501,0.099,0.053
373.3,2.073,1.277,0.574,0.731,0.501,0.099,0.053
373.40000000000003,1.949,1.179,0.535,0.731,0.501,0.1,0.054
373.5,2.073,1.277,0.574,0.732,0.501,0.1,0.053
373.6,1.827,1.083,0.497,0.73,0.501,0.1,0.053
373.70000000000005,1.949,1.179,0.535,0.731,0.501,0.1,0.053
373.8,1.949,1.179,0.535,0.732,0.501,0.1,0.053
373.90000000000003,2.073,1.277,0.574,0.731,0.501,0.099,0.054
374.0,1.949,1.179,0.535,0.731,0.501,0.1,0.053
374.1,1.949,1.179,0.535,0.731,0.501,0.1,0.053
374.20000000000005,1.949,1.179,0.535,0.731,0.501,0.099,0.053
374.3,1.949,1.179,0.535,0.731,0.501,0.099,0.053
374.40000000000003,2.073,1.277,0.574,0.731,0.501,0.099,0.053
374.5,1.949,1.179,0.535,0.731,0.5,0.099,0.053
374.6,1.949,1.179,0.535,0.731,0.501,0.099,0.053
374.70000000000005,2.452,1.591,0.694,0.731,0.501,0.099,0.053
374.8,2.073,1.277,0.574,0.731,0.501,0.1,0.053
374.90000000000003,1.949,1.179,0.535,0.732,0.501,0.099,0.053
375.0,1.827,1.083,0.497,0.731,0.501,0.1,0.053
375.1,1.949,1.179,0.535,0.731,0.5,0.099,0.053
375.20000000000005,1.949,1.179,0.535,0.731,0.501,0.1,0.053
375.3,1.949,1.179,0.535,0.731,0.501,0.099,0.053
375.40000000000003,1.949,1.179,0.535,0.732,0.501,0.099,0.053
375.5,1.949,1.179,0.535,0.731,0.501,0.099,0.053
375.6,1.949,1.179,0.535,0.73,0.5,0.1,0.053
375.70000000000005,1.949,1.179,0.535,0.731,0.501,0.099,0.053
375.8,1.949,1.179,0.535,0.731,0.501,0.099,0.053
375.90000000000003,1.949,1.179,0.535,0.731,0.501,0.099,0.053
376.0,1.949,1.179,0.535,0.732,0.501,0.099,0.053
376.1,1.949,1.179,0.535,0.731,0.501,0.099,0.053
376.20000000000005,1.827,1.083,0.497,0.731,0.501,0.099,0.053
376.3,1.949,1.179,0.535,0.731,0.501,0.099,0.053
376.40000000000003,2.198,1.379,0.613,0.731,0.501,0.099,0.053
376.5,1.949,1.179,0.535,0.73,0.501,0.099,0.053
376.6,1.949,1.179,0.535,0.73,0.5,0.099,0.052
376.70000000000005,1.949,1.179,0.535,0.73,0.501,0.099,0.053
376.8,1.949,1.179,0.535,0.73,0.501,0.098,0.053
376.90000000000003,1.949,1.179,0.535,0.732,0.501,0.099,0.053
377.0,2.073,1.277,0.574,0.73,0.501,0.099,0.053
377.1,1.949,1.179,0.535,0.73,0.501,0.099,0.053
377.20000000000005,2.073,1.277,0.574,0.73,0.501,0.098,0.053
377.3,2.073,1.277,0.574,0.729,0.501,0.098,0.053
377.40000000000003,2.073,1.277,0.574,0.73,0.501,0.099,0.053
377.5,2.073,1.277,0.574,0.729,0.501,0.099,0.053
377.6,1.949,1.179,0.535,0.729,0.501,0.098,0.053
377.70000000000005,2.073,1.277,0.574,0.729,0.501,0.098,0.053
377.8,1.949,1.179,0.535,0.729,0.5,0.098,0.053
377.90000000000003,1.949,1.179,0.535,0.728,0.501,0.098,0.053
378.0,1.949,1.179,0.535,0.727,0.501,0.098,0.053
378.1,2.073,1.277,0.574,0.729,0.501,0.098,0.053
378.20000000000005,1.949,1.179,0.535,0.729,0.501,0.098,0.053
378.3,1.949,1.179,0.535,0.728,0.501,0.098,0.053
378.40000000000003,1.949,1.179,0.535,0.729,0.501,0.098,0.053
378.5,1.949,1.179,0.535,0.728,0.501,0.098,0.053
378.6,2.073,1.277,0.574,0.729,0.501,0.098,0.053
378.70000000000005,2.073,1.277,0.574,0.729,0.501,0.097,0.053
378.8,2.073,1.277,0.574,0.728,0.5,0.098,0.053
378.90000000000003,2.073,1.277,0.574,0.729,0.501,0.098,0.052
379.0,2.073,1.277,0.574,0.729,0.501,0.098,0.052
379.1,2.073,1.277,0.574,0.728,0.501,0.098,0.052
379.20000000000005,2.073,1.277,0.574,0.728,0.501,0.098,0.053
379.3,1.949,1.179,0.535,0.729,0.501,0.098,0.053
379.40000000000003,1.949,1.179,0.535,0.729,0.501,0.098,0.053
379.5,2.073,1.277,0.574,0.73,0.501,0.097,0.053
379.6,1.949,1.179,0.535,0.729,0.501,0.097,0.053
379.70000000000005,2.073,1.277,0.574,0.729,0.5,0.097,0.053
379.8,2.711,1.814,0.778,0.733,0.502,0.098,0.052
379.90000000000003,2.073,1.277,0.574,0.732,0.501,0.097,0.053
380.0,1.949,1.179,0.535,0.732,0.501,0.097,0.053
380.1,2.198,1.379,0.613,0.732,0.501,0.098,0.053
380.20000000000005,1.949,1.179,0.535,0.732,0.502,0.097,0.053
380.3,2.073,1.277,0.574,0.732,0.501,0.098,0.053
380.40000000000003,2.073,1.277,0.574,0.732,0.501,0.097,0.053
380.5,1.827,1.083,0.497,0.732,0.501,0.097,0.053
380.6,2.073,1.277,0.574,0.731,0.501,0.097,0.052
380.70000000000005,2.073,1.277,0.574,0.732,0.501,0.098,0.052
380.8,2.073,1.277,0.574,0.733,0.501,0.098,0.053
380.90000000000003,1.949,1.179,0.535,0.732,0.501,0.097,0.053
381.0,1.949,1.179,0.535,0.732,0.501,0.096,0.053
381.1,1.949,1.179,0.535,0.732,0.501,0.097,0.053
381.20000000000005,1.949,1.179,0.535,0.732,0.5,0.097,0.053
381.3,1.949,1.179,0.535,0.731,0.501,0.097,0.053
381.40000000000003,2.073,1.277,0.574,0.732,0.5,0.097,0.053
381.5,1.949,1.179,0.535,0.732,0.501,0.097,0.053
381.6,1.949,1.179,0.535,0.732,0.5,0.098,0.053
381.70000000000005,1.949,1.179,0.535,0.732,0.501,0.098,0.052
381.8,1.949,1.179,0.535,0.732,0.501,0.097,0.052
381.90000000000003,2.073,1.277,0.574,0.732,0.501,0.098,0.053
382.0,1.949,1.179,0.535,0.733,0.501,0.097,0.052
382.1,1.949,1.179,0.535,0.733,0.501,0.097,0.052
382.20000000000005,1.949,1.179,0.535,0.733,0.501,0.097,0.053
382.3,2.073,1.277,0.574,0.732,0.501,0.098,0.052
382.40000000000003,1.949,1.179,0.535,0.733,0.5,0.097,0.053
382.5,2.073,1.277,0.574,0.732,0.501,0.098,0.053
382.6,1.949,1.179,0.535,0.733,0.501,0.097,0.053
382.70000000000005,2.073,1.277,0.574,0.733,0.501,0.098,0.053
382.8,1.949,1.179,0.535,0.733,0.501,0.098,0.053
382.90000000000003,2.073,1.277,0.574,0.733,0.501,0.098,0.053
383.0,2.073,1.277,0.574,0.733,0.501,0.097,0.053
383.1,1.827,1.083,0.497,0.733,0.5,0.098,0.053
383.20000000000005,1.949,1.179,0.535,0.733,0.5,0.098,0.053
383.3,2.073,1.277,0.574,0.733,0.501,0.098,0.053
383.40000000000003,1.949,1.179,0.535,0.733,0.501,0.098,0.053
383.5,1.949,1.179,0.535,0.733,0.501,0.097,0.053
383.6,1.949,1.179,0.535,0.733,0.501,0.098,0.053
383.70000000000005,1.949,1.179,0.535,0.733,0.5,0.098,0.052
